#     FILENAME=Skynet_61090_GLONG-38_145795_96151.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-38_145795_96151
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-38_145795
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-38_145795/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-38
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:52:51.000
#        OBSID=145795
#      SCANNUM=96151
#          MJD=61090.4117014
#          UTC=35571
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=40.27
#     EXPOSURE=31.14
#        FOCUS=37.071
#       RA,DEC=19:00:51.07, 04:30:34.64
#      RA(deg)=285.17798
#     DEC(deg)=4.50939
#   WIDTH(deg)=0.0748x0.0030
#    AZIM(deg)=100.1386
#    ELEV(deg)=20.0996
#     COORDREF=LNG_LAT
#         HREF=38.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.3, 0.51] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=44 
#      BOXTEMP=6 
#         TSYS=XX1:67.60, YY1:88.65
#         TSYS=XX2:56.86, YY2:92.17
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      32.0540      39.4171    1413.29430      28.0496      53.2882
   1428.90404      32.2344      39.5059    1413.27904      28.1507      53.6007
   1428.88878      32.4680      39.6993    1413.26378      28.2327      53.8832
   1428.87353      32.5233      39.9542    1413.24853      28.3131      54.0320
   1428.85827      32.8085      40.0403    1413.23327      28.3978      54.2770
   1428.84301      32.8557      40.2476    1413.21801      28.5426      54.4989
   1428.82775      33.2278      40.5094    1413.20275      28.5420      54.6966
   1428.81249      33.2562      40.5676    1413.18749      28.5958      55.0175
   1428.79723      33.4562      40.8418    1413.17223      28.7130      55.1873
   1428.78197      33.6739      40.8998    1413.15697      28.7844      55.5323
   1428.76671      33.8647      41.1520    1413.14171      28.9252      55.7745
   1428.75146      34.0020      41.2704    1413.12646      29.0859      56.0398
   1428.73620      34.2049      41.4608    1413.11120      29.1465      56.2020
   1428.72094      34.3572      41.6024    1413.09594      29.2331      56.4972
   1428.70568      34.6176      41.9237    1413.08068      29.3752      56.9089
   1428.69042      34.8339      42.0123    1413.06542      29.5134      57.0805
   1428.67516      34.9678      42.1427    1413.05016      29.5530      57.3470
   1428.65990      35.1910      42.4615    1413.03490      29.7853      57.6120
   1428.64464      35.3731      42.6035    1413.01964      29.9013      57.9275
   1428.62938      35.6405      42.7273    1413.00438      29.9037      58.2809
   1428.61413      35.6977      43.0107    1412.98913      30.0770      58.6001
   1428.59887      35.9779      43.4189    1412.97387      30.1857      58.8571
   1428.58361      36.3045      43.5061    1412.95861      30.3612      59.3776
   1428.56835      36.4645      43.7404    1412.94335      30.4925      59.7448
   1428.55309      36.6911      43.9333    1412.92809      30.6665      59.8090
   1428.53783      36.8721      44.1837    1412.91283      30.7613      60.2686
   1428.52257      37.0649      44.4839    1412.89757      30.8712      60.5351
   1428.50731      37.3297      44.6593    1412.88231      30.9688      61.0563
   1428.49206      37.4472      44.8789    1412.86706      31.1426      61.4002
   1428.47680      37.7997      45.1639    1412.85180      31.4091      61.5662
   1428.46154      37.7895      45.3932    1412.83654      31.5125      61.9113
   1428.44628      38.1528      45.4598    1412.82128      31.6651      62.4124
   1428.43102      38.3656      45.7590    1412.80602      31.7015      62.6501
   1428.41576      38.5452      45.9578    1412.79076      31.9556      63.0419
