#     FILENAME=Skynet_61090_GLONG-50_145821_96140.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-50_145821_96140
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-50_145821
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-50_145821/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-50
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:43:01.000
#        OBSID=145821
#      SCANNUM=96140
#          MJD=61090.4048727
#          UTC=34981
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=35.70
#     EXPOSURE=29.53
#        FOCUS=37.071
#       RA,DEC=19:23:28.21, 15:08:30.34
#      RA(deg)=290.82843
#     DEC(deg)=15.14239
#   WIDTH(deg)=0.0087x0.0012
#    AZIM(deg)=85.9552
#    ELEV(deg)=20.2748
#     COORDREF=LNG_LAT
#         HREF=50.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.3, 0.39] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=58 
#      BOXTEMP=6 
#         TSYS=XX1:58.47, YY1:84.75
#         TSYS=XX2:49.64, YY2:89.53
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      27.6879      38.1907    1413.29430      24.1647      51.8205
   1428.90404      27.8591      38.2741    1413.27904      24.2319      51.9006
   1428.88878      28.0173      38.4605    1413.26378      24.3455      52.3582
   1428.87353      28.1785      38.5981    1413.24853      24.4119      52.4131
   1428.85827      28.3511      38.7635    1413.23327      24.4474      52.4834
   1428.84301      28.5403      38.8510    1413.21801      24.5128      52.7914
   1428.82775      28.6066      39.0752    1413.20275      24.6175      53.1986
   1428.81249      28.8228      39.2572    1413.18749      24.6809      53.3607
   1428.79723      28.9988      39.5526    1413.17223      24.8117      53.6573
   1428.78197      29.1427      39.5592    1413.15697      24.8989      53.7303
   1428.76671      29.1710      39.6526    1413.14171      24.8685      54.2200
   1428.75146      29.5374      40.0218    1413.12646      24.9576      54.5683
   1428.73620      29.6249      40.1943    1413.11120      24.9950      54.4971
   1428.72094      29.8105      40.3546    1413.09594      25.1891      54.9190
   1428.70568      29.9756      40.4796    1413.08068      25.2322      55.2541
   1428.69042      30.2692      40.7502    1413.06542      25.3452      55.3299
   1428.67516      30.3092      40.8301    1413.05016      25.4205      55.8914
   1428.65990      30.4494      41.1787    1413.03490      25.5139      55.9833
   1428.64464      30.7540      41.2796    1413.01964      25.5921      56.2623
   1428.62938      30.9137      41.5126    1413.00438      25.7867      56.5719
   1428.61413      31.1191      41.6928    1412.98913      25.8417      56.7974
   1428.59887      31.2915      41.9460    1412.97387      25.9054      57.2591
   1428.58361      31.4549      42.1714    1412.95861      26.0513      57.5874
   1428.56835      31.6941      42.3285    1412.94335      26.2458      58.0033
   1428.55309      31.8085      42.5142    1412.92809      26.1848      58.1146
   1428.53783      31.9643      42.8268    1412.91283      26.4649      58.6813
   1428.52257      32.3125      42.8950    1412.89757      26.5105      58.8736
   1428.50731      32.4144      43.1740    1412.88231      26.6716      59.3443
   1428.49206      32.6483      43.4784    1412.86706      26.7525      59.4657
   1428.47680      32.8320      43.6939    1412.85180      26.8776      59.9138
   1428.46154      32.9958      43.9655    1412.83654      26.9805      60.4483
   1428.44628      33.2539      44.1531    1412.82128      27.1444      60.7478
   1428.43102      33.4708      44.4806    1412.80602      27.2921      60.9992
   1428.41576      33.5578      44.5739    1412.79076      27.3832      61.5274
   1428.40050      33.7609      44.8205    1412.77550      27.4627      61.8778
   1428.38524      34.0184      45.0354    1412.76024      27.6651      62.0488
   1428.36999      34.1149      45.3851    1412.74499      27.7646      62.4921
   1428.35473      34.3410      45.5882    1412.72973      27.8646      62.8969
   1428.33947      34.4961      45.6531    1412.71447      27.9827      63.3563
   1428.32421      34.7687      46.0538    1412.69921      28.1858      63.6696
   1428.30895      35.0116      46.2267    1412.68395      28.4013      64.0043
   1428.29369      35.1091      46.4260    1412.66869      28.4633      64.4556
   1428.27843      35.4113      46.8055    1412.65343      28.6716      64.8162
   1428.26317      35.5492      46.9246    1412.63817      28.7922      64.9517
   1428.24792      35.7793      47.2971    1412.62292      28.8791      65.4075
   1428.23266      35.9717      47.5966    1412.60766      29.0989      65.9880
   1428.21740      36.1635      47.7319    1412.59240      29.3033      66.1202
   1428.20214      36.2872      47.9335    1412.57714      29.2835      66.7422
   1428.18688      36.6012      48.2481    1412.56188      29.4592      67.1247
   1428.17162      36.7992      48.5724    1412.54662      29.5829      67.4668
   1428.15636      37.0366      48.8175    1412.53136      29.8105      67.9404
   1428.14110      37.1810      49.0415    1412.51610      29.8888      68.3628
   1428.12584      37.4571      49.4740    1412.50084      30.1958      68.6971
   1428.11059      37.5690      49.4815    1412.48559      30.3204      69.0652
   1428.09533      37.8072      49.8075    1412.47033      30.4536      69.4905
   1428.08007      37.9809      49.9706    1412.45507      30.4746      69.8846
   1428.06481      38.2933      50.2102    1412.43981      30.7627      70.4227
   1428.04955      38.5018      50.6021    1412.42455      30.8231      70.5212
   1428.03429      38.6506      50.6633    1412.40929      30.9483      71.0146
   1428.01903      38.8415      51.2465    1412.39403      31.1614      71.6832
   1428.00377      39.0273      51.1433    1412.37877      31.3537      71.8018
   1427.98852      39.1151      51.6196    1412.36352      31.4787      72.1722
   1427.97326      39.3827      51.9630    1412.34826      31.5954      72.7574
   1427.95800      39.5193      52.0987    1412.33300      31.9651      73.3815
   1427.94274      39.7703      52.4163    1412.31774      31.9813      73.5920
   1427.92748      39.9043      52.4943    1412.30248      32.1546      73.6453
   1427.91222      40.1281      52.7931    1412.28722      32.2253      74.1463
   1427.89696      40.3928      53.1517    1412.27196      32.4418      74.5349
   1427.88170      40.5148      53.2987    1412.25670      32.6011      74.9876
   1427.86645      40.6401      53.4766    1412.24145      32.7158      75.4229
   1427.85119      40.8781      53.7998    1412.22619      32.8982      75.7817
   1427.83593      41.0596      53.9984    1412.21093      33.0217      76.3140
   1427.82067      41.2808      54.2449    1412.19567      33.2526      76.7324
   1427.80541      41.4478      54.6115    1412.18041      33.3755      77.0898
   1427.79015      41.6406      54.9056    1412.16515      33.5690      77.4353
   1427.77489      41.7692      55.2156    1412.14989      33.7048      77.8023
   1427.75963      41.9332      55.2742    1412.13463      33.7904      78.3678
   1427.74437      42.1376      55.6057    1412.11937      34.0209      78.6180
   1427.72912      42.4705      55.7444    1412.10412      34.1381      78.9876
   1427.71386      42.4979      56.0846    1412.08886      34.3547      79.3959
   1427.69860      42.6612      56.2701    1412.07360      34.6083      79.7710
   1427.68334      42.8567      56.5749    1412.05834      34.7067      80.1034
   1427.66808      42.9978      56.7626    1412.04308      34.8464      80.5414
   1427.65282      43.2035      57.2001    1412.02782      35.0321      80.7732
   1427.63756      43.2733      57.3135    1412.01256      35.2459      81.3728
   1427.62230      43.5975      57.5340    1411.99730      35.3942      81.8794
   1427.60705      43.5816      57.9323    1411.98205      35.5766      81.9574
