#     FILENAME=Skynet_61090_GLONG_2_145837_96211.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_2_145837_96211
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_2_145837
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_2_145837/Cyb
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_2
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T11:30:32.000
#        OBSID=145837
#      SCANNUM=96211
#          MJD=61090.479537
#          UTC=41432
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.63
#     EXPOSURE=28.72
#        FOCUS=37.071
#       RA,DEC=17:50:27.47, -27:13:26.31
#      RA(deg)=267.57641
#     DEC(deg)=-27.22409
#   WIDTH(deg)=0.0067x0.0007
#    AZIM(deg)=155.2641
#    ELEV(deg)=19.9260
#     COORDREF=LNG_LAT
#         HREF=2.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.05, 0.52] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=25 
#      BOXTEMP=6 
#         TSYS=XX1:73.45, YY1:96.48
#         TSYS=XX2:63.53, YY2:101.58
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      35.8462      43.8503    1413.29430      31.4208      59.1091
   1428.90404      36.1065      43.8056    1413.27904      31.5611      59.4305
   1428.88878      36.2152      44.2099    1413.26378      31.7081      59.6211
   1428.87353      36.2956      44.3407    1413.24853      31.6626      59.9819
   1428.85827      36.7174      44.5427    1413.23327      31.8155      60.0989
   1428.84301      36.7590      44.7154    1413.21801      31.8788      60.4776
   1428.82775      37.0739      44.8788    1413.20275      31.9333      60.7345
   1428.81249      37.2320      45.0093    1413.18749      32.0396      61.0007
   1428.79723      37.4679      45.2477    1413.17223      32.1573      61.4945
   1428.78197      37.6459      45.4292    1413.15697      32.2775      61.5338
   1428.76671      37.7319      45.5434    1413.14171      32.4664      61.8137
   1428.75146      38.0354      45.8500    1413.12646      32.6094      62.2137
   1428.73620      38.3328      45.9277    1413.11120      32.7184      62.3827
   1428.72094      38.4659      46.1876    1413.09594      32.8310      62.9000
   1428.70568      38.6414      46.5244    1413.08068      32.9290      63.2415
   1428.69042      38.8843      46.5698    1413.06542      33.0035      63.5841
   1428.67516      39.1399      46.7783    1413.05016      33.0830      63.7687
   1428.65990      39.3806      47.0010    1413.03490      33.1845      64.2572
   1428.64464      39.6316      47.2465    1413.01964      33.4327      64.4524
   1428.62938      39.9536      47.4951    1413.00438      33.6120      64.8490
   1428.61413      40.0728      47.6539    1412.98913      33.7145      65.0515
   1428.59887      40.3252      47.8220    1412.97387      33.7074      65.4576
   1428.58361      40.5470      48.2842    1412.95861      33.8747      65.8776
   1428.56835      40.7621      48.4443    1412.94335      34.1015      66.4310
   1428.55309      41.0513      48.6821    1412.92809      34.2968      66.6662
   1428.53783      41.2514      48.7594    1412.91283      34.4041      66.9878
   1428.52257      41.6369      49.1190    1412.89757      34.4498      67.4787
   1428.50731      41.7533      49.3351    1412.88231      34.6957      67.9391
   1428.49206      41.9280      49.6309    1412.86706      34.9213      68.1960
   1428.47680      42.2964      49.7930    1412.85180      35.0715      68.4047
   1428.46154      42.5451      50.1762    1412.83654      35.2711      68.9973
   1428.44628      42.6256      50.4119    1412.82128      35.2467      69.4303
   1428.43102      42.9403      50.5432    1412.80602      35.4044      69.6912
   1428.41576      43.2096      50.9977    1412.79076      35.7523      70.1667
