#     FILENAME=Skynet_61090_GLONG_19_145854_96181.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_19_145854_96181
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_19_145854
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_19_145854/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_19
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T10:24:19.000
#        OBSID=145854
#      SCANNUM=96181
#          MJD=61090.4335532
#          UTC=37459
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.90
#     EXPOSURE=28.72
#        FOCUS=37.071
#       RA,DEC=18:25:47.92, -12:22:23.39
#      RA(deg)=276.40568
#     DEC(deg)=-12.37341
#   WIDTH(deg)=0.0073x0.0014
#    AZIM(deg)=125.3497
#    ELEV(deg)=20.2048
#     COORDREF=LNG_LAT
#         HREF=19.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.06, 0.43] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=36 
#      BOXTEMP=6 
#         TSYS=XX1:72.64, YY1:97.09
#         TSYS=XX2:61.53, YY2:102.52
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      34.3849      43.6868    1413.29430      30.3606      59.7185
   1428.90404      34.6463      43.8837    1413.27904      30.4614      59.9472
   1428.88878      34.8485      44.0315    1413.26378      30.5122      60.2187
   1428.87353      35.0422      44.2101    1413.24853      30.5885      60.6153
   1428.85827      35.1991      44.3667    1413.23327      30.6877      60.5888
   1428.84301      35.4350      44.6491    1413.21801      30.7428      61.1590
   1428.82775      35.6230      44.7174    1413.20275      30.7889      61.2200
   1428.81249      35.8241      44.8845    1413.18749      30.9451      61.4568
   1428.79723      36.0138      45.1191    1413.17223      31.0391      61.9835
   1428.78197      36.2418      45.2569    1413.15697      31.1527      62.1691
   1428.76671      36.5081      45.4132    1413.14171      31.2492      62.3612
   1428.75146      36.6297      45.7589    1413.12646      31.4158      62.7005
   1428.73620      36.8486      45.8129    1413.11120      31.4067      63.0195
   1428.72094      37.1029      45.9239    1413.09594      31.5183      63.1435
   1428.70568      37.2281      46.3898    1413.08068      31.6501      63.6436
   1428.69042      37.4069      46.5211    1413.06542      31.7582      63.9503
   1428.67516      37.8001      46.7786    1413.05016      31.9703      64.2009
   1428.65990      37.8751      46.9317    1413.03490      32.0285      64.6057
   1428.64464      38.1215      47.0800    1413.01964      32.1017      64.9211
   1428.62938      38.2856      47.4376    1413.00438      32.2546      65.2957
   1428.61413      38.5617      47.6008    1412.98913      32.4723      65.6557
   1428.59887      38.9519      47.8173    1412.97387      32.5109      65.9516
   1428.58361      39.0149      48.1888    1412.95861      32.6065      66.2398
   1428.56835      39.2774      48.3914    1412.94335      32.8100      66.7181
   1428.55309      39.5753      48.6114    1412.92809      32.9392      67.0134
   1428.53783      39.7072      48.9368    1412.91283      33.0996      67.4937
   1428.52257      39.9798      49.0511    1412.89757      33.2727      67.7525
   1428.50731      40.2687      49.1776    1412.88231      33.4389      67.9558
   1428.49206      40.5300      49.6834    1412.86706      33.5642      68.4961
   1428.47680      40.6951      49.9639    1412.85180      33.6748      68.9012
   1428.46154      40.9658      50.1061    1412.83654      33.7732      69.2897
   1428.44628      41.0841      50.4037    1412.82128      33.9940      69.7134
   1428.43102      41.4931      50.6648    1412.80602      34.1573      70.1981
   1428.41576      41.6844      50.8277    1412.79076      34.3577      70.4725
   1428.40050      41.9341      51.1368    1412.77550      34.4745      71.0574
   1428.38524      42.0676      51.3432    1412.76024      34.6508      71.2724
   1428.36999      42.4186      51.6672    1412.74499      34.8194      71.8404
   1428.35473      42.7762      51.9360    1412.72973      34.9068      71.9857
   1428.33947      42.8598      52.1375    1412.71447      34.9685      72.4788
   1428.32421      43.1488      52.4890    1412.69921      35.2131      72.8453
   1428.30895      43.3299      52.8282    1412.68395      35.3951      73.3790
   1428.29369      43.6421      53.0017    1412.66869      35.5234      73.8855
   1428.27843      43.8044      53.1801    1412.65343      35.7027      74.2625
   1428.26317      44.0903      53.6231    1412.63817      35.9628      74.7854
   1428.24792      44.2777      53.9049    1412.62292      36.1243      75.0000
   1428.23266      44.6015      54.1937    1412.60766      36.3686      75.6578
   1428.21740      44.7375      54.2957    1412.59240      36.5496      75.9784
   1428.20214      44.9518      54.8531    1412.57714      36.5676      76.3549
   1428.18688      45.4142      55.1065    1412.56188      36.7735      76.9504
   1428.17162      45.6107      55.2152    1412.54662      36.9683      77.3780
   1428.15636      45.8978      55.5812    1412.53136      37.0179      77.8994
   1428.14110      46.1612      55.8021    1412.51610      37.4265      78.1159
   1428.12584      46.4196      55.8838    1412.50084      37.5729      78.7330
   1428.11059      46.6417      56.4203    1412.48559      37.7370      78.9219
   1428.09533      46.8715      56.6517    1412.47033      37.9299      79.6974
   1428.08007      47.1440      56.9484    1412.45507      38.0695      79.8266
   1428.06481      47.2956      57.1716    1412.43981      38.2554      80.5360
   1428.04955      47.4295      57.3943    1412.42455      38.5548      80.8634
   1428.03429      47.7573      57.8327    1412.40929      38.6988      81.3794
   1428.01903      48.1265      58.1932    1412.39403      38.8010      81.7780
   1428.00377      48.2800      58.4257    1412.37877      38.9830      82.1543
   1427.98852      48.5074      58.5965    1412.36352      39.2367      82.5714
   1427.97326      48.7881      58.9656    1412.34826      39.4881      83.2096
   1427.95800      48.9220      59.2350    1412.33300      39.6078      83.3960
   1427.94274      49.1562      59.5418    1412.31774      39.7697      83.8538
   1427.92748      49.5637      59.8270    1412.30248      40.0185      84.5576
   1427.91222      49.6781      60.0461    1412.28722      40.1811      85.0154
   1427.89696      49.9245      60.4131    1412.27196      40.3197      85.5469
   1427.88170      50.1160      60.5536    1412.25670      40.5654      85.9120
   1427.86645      50.4377      60.8822    1412.24145      40.7173      86.2751
   1427.85119      50.6648      61.2720    1412.22619      40.9657      86.7496
   1427.83593      50.9032      61.5882    1412.21093      41.2069      87.0294
   1427.82067      51.0775      61.7618    1412.19567      41.3535      87.9722
   1427.80541      51.4099      62.1076    1412.18041      41.4247      88.1039
   1427.79015      51.5242      62.4064    1412.16515      41.7395      88.5288
   1427.77489      51.8372      62.6948    1412.14989      41.8017      88.9657
   1427.75963      52.0208      62.8338    1412.13463      42.0031      89.3340
   1427.74437      52.0086      63.1319    1412.11937      42.3385      89.6416
   1427.72912      52.2979      63.5171    1412.10412      42.5768      90.3469
   1427.71386      52.5864      63.7751    1412.08886      42.6995      90.6586
   1427.69860      52.7442      64.0106    1412.07360      42.9742      91.2024
   1427.68334      53.0230      64.3853    1412.05834      43.1278      91.5658
   1427.66808      53.2281      64.5964    1412.04308      43.2395      92.1435
   1427.65282      53.3773      64.8154    1412.02782      43.5070      92.3019
   1427.63756      53.5816      65.0400    1412.01256      43.6829      92.6845
   1427.62230      53.8315      65.4106    1411.99730      43.9074      93.4724
   1427.60705      54.0058      65.5597    1411.98205      44.0623      93.8095
   1427.59179      54.1478      65.9622    1411.96679      44.3540      94.0970
   1427.57653      54.3675      66.0839    1411.95153      44.4222      94.5468
   1427.56127      54.6099      66.3506    1411.93627      44.6329      94.5114
   1427.54601      54.8350      66.8348    1411.92101      45.0633      95.4472
   1427.53075      54.9415      67.1980    1411.90575      45.0713      95.4163
   1427.51549      55.1479      67.2804    1411.89049      45.2525      96.1928
   1427.50023      55.3777      67.5185    1411.87523      45.4522      96.4549
   1427.48498      55.4172      67.7337    1411.85998      45.6313      96.8990
   1427.46972      55.6387      68.0704    1411.84472      45.8491      97.1478
   1427.45446      55.9739      68.5307    1411.82946      45.8630      97.3860
   1427.43920      55.9938      68.4183    1411.81420      46.2822      98.0118
   1427.42394      56.1321      68.7453    1411.79894      46.5272      98.2026
   1427.40868      56.3626      68.8808    1411.78368      46.5790      98.8744
   1427.39342      56.4620      69.3330    1411.76842      46.9322      99.1849
   1427.37816      56.6599      69.6784    1411.75316      46.9411      99.2710
   1427.36291      56.8493      69.6192    1411.73791      47.2634      99.8806
   1427.34765      56.9455      70.0968    1411.72265      47.4095     100.2664
   1427.33239      57.3082      70.2155    1411.70739      47.5005     100.7268
   1427.31713      57.1837      70.3959    1411.69213      47.7164     101.1876
   1427.30187      57.2951      70.6736    1411.67687      48.0283     101.7158
   1427.28661      57.6502      71.0684    1411.66161      48.1635     101.8137
   1427.27135      57.6588      71.2169    1411.64635      48.3260     102.2734
   1427.25609      57.7872      71.3884    1411.63109      48.2904     102.4995
   1427.24083      57.8303      71.5778    1411.61583      48.5635     102.9726
   1427.22558      58.1649      71.9088    1411.60058      48.9508     103.0364
   1427.21032      58.4215      71.9082    1411.58532      49.0968     103.4939
   1427.19506      58.5383      72.4617    1411.57006      49.3314     103.9680
   1427.17980      58.5587      72.4951    1411.55480      49.5923     104.4835
   1427.16454      58.5855      72.7748    1411.53954      49.6667     104.3634
   1427.14928      58.7970      73.0335    1411.52428      49.9153     104.8526
   1427.13402      58.7647      73.3640    1411.50902      49.9183     105.4217
   1427.11876      59.0629      73.3867    1411.49376      50.3403     105.5394
   1427.10351      59.0224      73.5173    1411.47851      50.5043     105.7912
   1427.08825      59.1753      73.8997    1411.46325      50.5531     106.1162
   1427.07299      59.3349      74.0934    1411.44799      50.7214     106.3752
   1427.05773      59.3699      74.1229    1411.43273      51.0113     106.8014
   1427.04247      59.5145      74.3215    1411.41747      51.1674     107.2607
   1427.02721      59.6684      74.8916    1411.40221      51.2217     107.4049
   1427.01195      59.6763      74.8277    1411.38695      51.5425     107.7332
   1426.99669      59.7538      75.1352    1411.37169      51.6714     107.8969
   1426.98144      59.9198      75.5304    1411.35644      51.9491     108.3077
   1426.96618      60.0191      75.5144    1411.34118      52.0880     108.4880
   1426.95092      60.0758      75.5519    1411.32592      52.2580     108.9197
   1426.93566      60.0713      76.0699    1411.31066      52.4174     108.9624
   1426.92040      60.0829      76.0373    1411.29540      52.7948     109.4985
