#     FILENAME=Skynet_61090_GLONG-41_145799_96148.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-41_145799_96148
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-41_145799
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-41_145799/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-41
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:50:11.000
#        OBSID=145799
#      SCANNUM=96148
#          MJD=61090.4098495
#          UTC=35411
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=39.19
#     EXPOSURE=31.14
#        FOCUS=37.071
#       RA,DEC=19:06:22.26, 07:10:32.16
#      RA(deg)=286.56051
#     DEC(deg)=7.17559
#   WIDTH(deg)=0.0699x0.0025
#    AZIM(deg)=96.5610
#    ELEV(deg)=20.1942
#     COORDREF=LNG_LAT
#         HREF=41.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.81, 0.34] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=58 
#      BOXTEMP=6 
#         TSYS=XX1:60.73, YY1:84.28
#         TSYS=XX2:51.48, YY2:88.58
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      28.6793      37.6136    1413.29430      25.2096      51.3998
   1428.90404      28.9304      37.7281    1413.27904      25.2728      51.3426
   1428.88878      28.9809      37.9435    1413.26378      25.3085      51.6899
   1428.87353      29.1569      38.0309    1413.24853      25.4104      51.9082
   1428.85827      29.3398      38.2818    1413.23327      25.4849      52.1885
   1428.84301      29.5669      38.4459    1413.21801      25.5766      52.3538
   1428.82775      29.6712      38.6371    1413.20275      25.6028      52.5334
   1428.81249      29.8185      38.7257    1413.18749      25.6470      52.9812
   1428.79723      29.9880      38.9332    1413.17223      25.7055      53.1167
   1428.78197      30.1177      39.0033    1413.15697      25.8412      53.3855
   1428.76671      30.3589      39.1293    1413.14171      25.9435      53.6469
   1428.75146      30.5496      39.3431    1413.12646      25.9869      53.8650
   1428.73620      30.6484      39.6048    1413.11120      26.1746      53.9141
   1428.72094      30.9024      39.7222    1413.09594      26.2321      54.3951
   1428.70568      31.1087      39.9467    1413.08068      26.3461      54.7266
   1428.69042      31.2502      40.1317    1413.06542      26.4050      54.8651
   1428.67516      31.3555      40.3001    1413.05016      26.5408      55.1407
   1428.65990      31.6233      40.4458    1413.03490      26.7529      55.4184
   1428.64464      31.8211      40.7671    1413.01964      26.7565      55.6369
   1428.62938      31.9974      40.9250    1413.00438      26.9477      56.1032
   1428.61413      32.2207      41.1223    1412.98913      27.0004      56.3092
   1428.59887      32.3237      41.3223    1412.97387      27.0631      56.6533
   1428.58361      32.4794      41.5601    1412.95861      27.2498      57.0419
   1428.56835      32.7030      41.6456    1412.94335      27.3128      57.4631
   1428.55309      32.9560      41.9596    1412.92809      27.4144      57.5835
   1428.53783      33.1018      42.1458    1412.91283      27.5641      58.1186
   1428.52257      33.2819      42.3447    1412.89757      27.6906      58.2667
   1428.50731      33.4390      42.4581    1412.88231      27.7591      58.8274
   1428.49206      33.6553      42.8169    1412.86706      27.8903      59.0544
   1428.47680      33.8547      42.9525    1412.85180      28.0400      59.2058
   1428.46154      34.1228      43.2593    1412.83654      28.1237      59.7143
   1428.44628      34.2919      43.5493    1412.82128      28.2923      59.8015
   1428.43102      34.5890      43.7240    1412.80602      28.3759      60.2353
   1428.41576      34.6832      43.8462    1412.79076      28.5436      60.8984
   1428.40050      34.9441      44.2405    1412.77550      28.6239      61.0768
   1428.38524      35.0502      44.3568    1412.76024      28.8225      61.3306
   1428.36999      35.3126      44.5813    1412.74499      28.8672      61.6670
   1428.35473      35.3975      44.8566    1412.72973      29.0542      62.2094
   1428.33947      35.7142      45.0902    1412.71447      29.3140      62.4334
   1428.32421      35.9523      45.3137    1412.69921      29.3540      62.7194
   1428.30895      36.1728      45.5032    1412.68395      29.5717      63.3127
   1428.29369      36.3067      45.8745    1412.66869      29.6179      63.7249
   1428.27843      36.5278      46.0796    1412.65343      29.7690      63.9709
   1428.26317      36.6731      46.2587    1412.63817      29.9337      64.4267
   1428.24792      37.0078      46.5172    1412.62292      30.1189      64.6998
   1428.23266      37.1037      46.7382    1412.60766      30.3416      65.0005
   1428.21740      37.2836      46.9487    1412.59240      30.3835      65.2381
   1428.20214      37.5070      47.1610    1412.57714      30.5303      65.7237
   1428.18688      37.7971      47.5608    1412.56188      30.6861      66.0610
   1428.17162      37.8305      47.8036    1412.54662      30.8593      66.6758
   1428.15636      38.1423      48.0427    1412.53136      30.9621      66.8898
   1428.14110      38.3527      48.3164    1412.51610      31.1524      67.4692
   1428.12584      38.5630      48.4328    1412.50084      31.2609      67.7045
   1428.11059      38.7264      48.7303    1412.48559      31.5075      68.2588
   1428.09533      38.8725      49.0641    1412.47033      31.5272      68.4043
   1428.08007      39.0146      49.3200    1412.45507      31.7778      68.8915
   1428.06481      39.4233      49.5227    1412.43981      31.9804      69.4351
   1428.04955      39.4755      49.6701    1412.42455      32.1418      69.6515
   1428.03429      39.8783      50.1825    1412.40929      32.2819      70.3017
