#     FILENAME=Skynet_61090_GLONG_5_145840_96208.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_5_145840_96208
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_5_145840
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_5_145840/Cyb
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_5
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T11:11:24.000
#        OBSID=145840
#      SCANNUM=96208
#          MJD=61090.46625
#          UTC=40284
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=35.43
#     EXPOSURE=29.26
#        FOCUS=37.071
#       RA,DEC=17:57:13.34, -24:38:17.21
#      RA(deg)=269.26819
#     DEC(deg)=-24.63840
#   WIDTH(deg)=0.0082x0.0009
#    AZIM(deg)=148.4769
#    ELEV(deg)=19.9442
#     COORDREF=LNG_LAT
#         HREF=5.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.34, 0.58] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=54 
#      BOXTEMP=6 
#         TSYS=XX1:68.20, YY1:89.18
#         TSYS=XX2:58.60, YY2:93.81
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      33.1081      40.3887    1413.29430      28.7642      54.6693
   1428.90404      33.3223      40.6253    1413.27904      28.8391      54.7588
   1428.88878      33.5286      40.8162    1413.26378      28.8871      55.0318
   1428.87353      33.6482      40.9929    1413.24853      29.0186      55.4840
   1428.85827      33.8652      41.0629    1413.23327      29.1275      55.7431
   1428.84301      34.1295      41.1918    1413.21801      29.1486      55.7037
   1428.82775      34.2523      41.4917    1413.20275      29.2606      56.1648
   1428.81249      34.4859      41.5910    1413.18749      29.3707      56.2762
   1428.79723      34.7434      41.6026    1413.17223      29.4430      56.7761
   1428.78197      34.8252      41.9261    1413.15697      29.5534      56.8064
   1428.76671      35.0745      42.2556    1413.14171      29.6228      57.1834
   1428.75146      35.3516      42.3122    1413.12646      29.8003      57.3239
   1428.73620      35.5763      42.5747    1413.11120      29.9373      57.7685
   1428.72094      35.7431      42.7043    1413.09594      30.0036      58.0954
   1428.70568      35.9631      42.8632    1413.08068      30.0860      58.3071
   1428.69042      36.1910      43.0920    1413.06542      30.3155      58.5240
   1428.67516      36.3114      43.4208    1413.05016      30.2769      58.7390
   1428.65990      36.4910      43.5500    1413.03490      30.4350      59.1026
   1428.64464      36.8036      43.7612    1413.01964      30.5810      59.5944
   1428.62938      36.9064      43.9470    1413.00438      30.6615      59.9291
   1428.61413      37.1912      44.2178    1412.98913      30.8656      60.2486
   1428.59887      37.4353      44.4784    1412.97387      31.0642      60.6712
   1428.58361      37.6178      44.5191    1412.95861      31.1052      60.8943
   1428.56835      37.8840      44.8734    1412.94335      31.2910      61.1866
   1428.55309      37.9836      45.0964    1412.92809      31.3275      61.5110
   1428.53783      38.2779      45.2057    1412.91283      31.4199      62.0002
   1428.52257      38.4574      45.4342    1412.89757      31.5471      62.2492
   1428.50731      38.7965      45.7604    1412.88231      31.7841      62.8705
   1428.49206      38.9556      45.9776    1412.86706      31.8882      63.0377
   1428.47680      39.3156      46.2345    1412.85180      32.0985      63.3071
   1428.46154      39.4472      46.4060    1412.83654      32.2030      63.6620
   1428.44628      39.5296      46.6427    1412.82128      32.3916      64.1295
   1428.43102      39.8145      46.8710    1412.80602      32.5067      64.3740
   1428.41576      40.1552      47.0420    1412.79076      32.6805      64.9288
