#     FILENAME=Skynet_61090_GLONG_17_145852_96184.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_17_145852_96184
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_17_145852
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_17_145852/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_17
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T10:27:56.000
#        OBSID=145852
#      SCANNUM=96184
#          MJD=61090.4360648
#          UTC=37676
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.09
#     EXPOSURE=27.65
#        FOCUS=37.071
#       RA,DEC=18:21:55.39, -14:08:26.82
#      RA(deg)=275.44334
#     DEC(deg)=-14.14026
#   WIDTH(deg)=0.0044x0.0011
#    AZIM(deg)=128.0414
#    ELEV(deg)=20.0083
#     COORDREF=LNG_LAT
#         HREF=17.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.14, 0.48] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=36 
#      BOXTEMP=6 
#         TSYS=XX1:65.04, YY1:92.09
#         TSYS=XX2:55.23, YY2:97.94
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      30.9320      41.7063    1413.29430      26.9985      57.0708
   1428.90404      31.1222      41.8445    1413.27904      27.1397      57.4470
   1428.88878      31.2616      41.9777    1413.26378      27.2378      57.7238
   1428.87353      31.4109      42.1477    1413.24853      27.1861      58.0704
   1428.85827      31.6096      42.2908    1413.23327      27.3582      57.9732
   1428.84301      31.7665      42.5731    1413.21801      27.4573      58.3765
   1428.82775      31.9063      42.6749    1413.20275      27.5079      58.6791
   1428.81249      32.0865      42.9081    1413.18749      27.6905      58.9573
   1428.79723      32.3547      43.1366    1413.17223      27.7222      59.1357
   1428.78197      32.4380      43.1054    1413.15697      27.7643      59.5163
   1428.76671      32.5540      43.4404    1413.14171      27.7940      59.7514
   1428.75146      32.8951      43.6262    1413.12646      27.9503      60.0468
   1428.73620      32.9446      43.8646    1413.11120      27.9386      60.4969
   1428.72094      33.2545      44.0344    1413.09594      28.0369      60.7290
   1428.70568      33.4642      44.2727    1413.08068      28.1537      61.0371
   1428.69042      33.7008      44.3943    1413.06542      28.3180      61.1126
   1428.67516      33.7918      44.6110    1413.05016      28.4287      61.6258
   1428.65990      34.1132      44.7965    1413.03490      28.5377      61.8284
   1428.64464      34.3602      44.9832    1413.01964      28.7007      62.2962
   1428.62938      34.4856      45.3325    1413.00438      28.7772      62.4200
   1428.61413      34.5535      45.5089    1412.98913      28.9835      62.8912
   1428.59887      34.8486      45.7790    1412.97387      28.9778      63.0616
   1428.58361      35.0643      45.9819    1412.95861      29.0555      63.6473
   1428.56835      35.2540      46.1157    1412.94335      29.1564      64.0137
   1428.55309      35.5557      46.4866    1412.92809      29.3584      64.3053
   1428.53783      35.6928      46.5134    1412.91283      29.4654      64.5893
   1428.52257      35.9152      46.8621    1412.89757      29.6269      65.1691
   1428.50731      36.2294      47.0366    1412.88231      29.6742      65.2891
   1428.49206      36.4316      47.3535    1412.86706      29.8211      65.7569
   1428.47680      36.5860      47.7533    1412.85180      29.9735      66.0860
   1428.46154      36.8906      47.8971    1412.83654      30.0796      66.2996
   1428.44628      37.0270      48.2092    1412.82128      30.2307      66.8868
   1428.43102      37.2192      48.4836    1412.80602      30.3414      67.2548
   1428.41576      37.6095      48.7872    1412.79076      30.5650      67.2931
   1428.40050      37.7509      48.8735    1412.77550      30.7334      67.8544
   1428.38524      37.9927      49.0896    1412.76024      30.7743      68.1434
   1428.36999      38.0867      49.3414    1412.74499      30.8828      68.8990
   1428.35473      38.4547      49.6485    1412.72973      31.1196      69.1426
   1428.33947      38.5511      49.9702    1412.71447      31.2181      69.4240
   1428.32421      38.7872      50.1955    1412.69921      31.3727      69.8512
   1428.30895      39.0457      50.4060    1412.68395      31.5590      70.3994
   1428.29369      39.3533      50.7385    1412.66869      31.5879      70.8979
   1428.27843      39.4758      51.0941    1412.65343      31.8537      71.3052
   1428.26317      39.7907      51.1352    1412.63817      32.0877      71.6381
   1428.24792      39.9651      51.4982    1412.62292      32.0811      72.0799
   1428.23266      40.1055      51.9034    1412.60766      32.3174      72.3053
   1428.21740      40.4858      51.9104    1412.59240      32.4065      72.9087
   1428.20214      40.5311      52.5288    1412.57714      32.6596      73.2665
   1428.18688      40.9735      52.5268    1412.56188      32.8007      73.5923
   1428.17162      41.0700      52.8291    1412.54662      32.9727      74.0054
   1428.15636      41.3793      53.1256    1412.53136      33.0951      74.6617
