#     FILENAME=Skynet_61090_GLONG_0_145776_96213.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_0_145776_96213
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_0_145776
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_0_145776/Cyb
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_0
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T11:48:07.000
#        OBSID=145776
#      SCANNUM=96213
#          MJD=61090.4917477
#          UTC=42487
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.09
#     EXPOSURE=27.92
#        FOCUS=37.071
#       RA,DEC=17:45:46.65, -28:56:10.59
#      RA(deg)=266.40483
#     DEC(deg)=-28.93624
#   WIDTH(deg)=0.0053x0.0011
#    AZIM(deg)=160.8062
#    ELEV(deg)=19.9003
#     COORDREF=LNG_LAT
#         HREF=0.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=10.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.71, 0.47] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=25 
#      BOXTEMP=6 
#         TSYS=XX1:156.08, YY1:163.33
#         TSYS=XX2:140.55, YY2:176.26
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      78.4024      75.0816    1413.29430      70.9752     103.3293
   1428.90404      78.9323      74.8822    1413.27904      71.3045     103.4656
   1428.88878      79.1460      75.1935    1413.26378      71.5422     103.8974
   1428.87353      79.2977      75.5730    1413.24853      71.5522     104.4387
   1428.85827      79.9871      75.8669    1413.23327      72.0312     104.6214
   1428.84301      80.8360      76.0834    1413.21801      71.8812     104.9620
   1428.82775      80.8021      76.2761    1413.20275      72.2068     105.6291
   1428.81249      81.2489      76.6702    1413.18749      72.4595     106.0744
   1428.79723      81.6864      76.8337    1413.17223      72.6035     106.8358
   1428.78197      81.9226      77.1602    1413.15697      72.9410     106.7944
   1428.76671      82.6378      77.5938    1413.14171      72.9552     107.5288
   1428.75146      82.9606      77.7441    1413.12646      73.1510     107.9940
   1428.73620      83.2611      78.1937    1413.11120      73.5014     108.3513
   1428.72094      83.8807      78.5871    1413.09594      73.7952     109.0450
   1428.70568      84.3767      78.9101    1413.08068      73.8606     109.5656
   1428.69042      84.9893      79.1046    1413.06542      74.2869     110.1203
   1428.67516      85.5571      79.4853    1413.05016      74.5709     110.5016
   1428.65990      85.4127      79.9410    1413.03490      74.8886     111.0665
   1428.64464      86.0022      80.2748    1413.01964      74.9973     111.5464
   1428.62938      86.9335      80.6824    1413.00438      75.3042     112.1687
   1428.61413      87.1346      80.9400    1412.98913      75.9105     112.7606
   1428.59887      87.7879      81.1180    1412.97387      75.8883     113.3317
   1428.58361      88.1040      81.7651    1412.95861      76.1651     113.9744
   1428.56835      88.7346      82.0118    1412.94335      76.7099     114.4611
   1428.55309      88.9405      82.2199    1412.92809      76.8047     115.3004
   1428.53783      89.6834      82.8948    1412.91283      77.4121     115.5702
   1428.52257      90.0517      82.8069    1412.89757      77.3214     116.4431
   1428.50731      90.5629      83.8003    1412.88231      77.7010     117.2457
   1428.49206      90.9633      84.1795    1412.86706      78.1101     117.7968
   1428.47680      91.4579      84.5069    1412.85180      78.5575     118.4593
   1428.46154      92.0963      84.8987    1412.83654      78.6436     119.1425
   1428.44628      92.7647      85.0980    1412.82128      79.4312     119.5359
   1428.43102      93.0661      85.6066    1412.80602      79.4881     120.2438
   1428.41576      93.4808      86.0852    1412.79076      79.7063     121.0730
   1428.40050      94.1860      86.6689    1412.77550      80.1956     121.9738
   1428.38524      94.5984      87.0083    1412.76024      80.6406     122.6883
   1428.36999      95.0628      87.0363    1412.74499      80.9259     123.3978
   1428.35473      95.6640      87.5683    1412.72973      81.3821     123.9722
   1428.33947      96.1500      88.2651    1412.71447      81.6172     124.4996
   1428.32421      96.9753      88.7880    1412.69921      81.8814     125.5208
   1428.30895      97.1996      88.8556    1412.68395      82.4976     126.2681
   1428.29369      97.6269      89.2833    1412.66869      82.8457     127.0085
   1428.27843      98.5133      90.1157    1412.65343      83.0437     127.5082
   1428.26317      98.5041      90.1926    1412.63817      83.5124     128.2726
   1428.24792      99.3606      90.5971    1412.62292      83.9473     129.0471
   1428.23266     100.0040      91.3210    1412.60766      84.4568     129.7940
   1428.21740     100.3252      91.4584    1412.59240      84.7553     130.9225
   1428.20214     100.8695      92.2898    1412.57714      84.8769     131.2829
   1428.18688     101.4327      92.4793    1412.56188      85.5714     131.8987
   1428.17162     101.6383      92.8228    1412.54662      85.7085     132.6896
   1428.15636     102.2059      93.8910    1412.53136      86.3353     133.7013
   1428.14110     102.8270      93.9162    1412.51610      86.6970     134.6977
   1428.12584     103.3651      94.3134    1412.50084      87.2560     135.3311
   1428.11059     103.7364      95.0281    1412.48559      87.3045     135.8915
   1428.09533     104.4539      95.1770    1412.47033      88.1433     137.0007
   1428.08007     104.9681      95.8976    1412.45507      88.4433     137.4705
