#     FILENAME=Skynet_61090_GLONG-45_145810_96146.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-45_145810_96146
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-45_145810
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-45_145810/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-45
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:48:17.000
#        OBSID=145810
#      SCANNUM=96146
#          MJD=61090.4085301
#          UTC=35297
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=39.73
#     EXPOSURE=31.14
#        FOCUS=37.093
#       RA,DEC=19:13:52.19, 10:43:25.11
#      RA(deg)=288.43055
#     DEC(deg)=10.72369
#   WIDTH(deg)=0.0781x0.0026
#    AZIM(deg)=92.0546
#    ELEV(deg)=20.5502
#     COORDREF=LNG_LAT
#         HREF=45.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.94, 0.47] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=58 
#      BOXTEMP=6 
#         TSYS=XX1:56.66, YY1:81.78
#         TSYS=XX2:48.17, YY2:85.60
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      26.8481      36.6675    1413.29430      23.5209      49.4732
   1428.90404      27.0074      36.8107    1413.27904      23.5790      49.5664
   1428.88878      27.1694      37.0153    1413.26378      23.6450      49.8224
   1428.87353      27.2783      37.1490    1413.24853      23.7121      50.0060
   1428.85827      27.3690      37.3438    1413.23327      23.7304      50.3129
   1428.84301      27.6050      37.4133    1413.21801      23.8605      50.6305
   1428.82775      27.7292      37.5499    1413.20275      23.9015      50.6855
   1428.81249      27.7927      37.7910    1413.18749      23.9401      51.0189
   1428.79723      28.0043      37.8669    1413.17223      24.1126      51.1011
   1428.78197      28.2473      38.0781    1413.15697      24.1749      51.4339
   1428.76671      28.3627      38.3040    1413.14171      24.2134      51.6182
   1428.75146      28.4813      38.3782    1413.12646      24.2765      51.9398
   1428.73620      28.6456      38.6630    1413.11120      24.3493      52.2648
   1428.72094      28.9605      38.8602    1413.09594      24.5158      52.4370
   1428.70568      29.0038      38.9811    1413.08068      24.5672      52.7020
   1428.69042      29.2232      39.0696    1413.06542      24.6333      52.9402
   1428.67516      29.3017      39.4239    1413.05016      24.7034      53.2431
   1428.65990      29.5975      39.5373    1413.03490      24.8084      53.6719
   1428.64464      29.7588      39.7408    1413.01964      24.9761      53.8784
   1428.62938      29.8757      39.9117    1413.00438      25.0148      54.1235
   1428.61413      30.0917      40.2086    1412.98913      25.1638      54.5011
   1428.59887      30.2975      40.1987    1412.97387      25.1946      54.8493
   1428.58361      30.4553      40.4739    1412.95861      25.3588      55.0725
   1428.56835      30.5494      40.7504    1412.94335      25.4115      55.4830
   1428.55309      30.9161      41.0698    1412.92809      25.5683      55.7975
   1428.53783      30.9599      41.2005    1412.91283      25.6584      55.9944
   1428.52257      31.1115      41.4119    1412.89757      25.8469      56.2221
   1428.50731      31.3368      41.5935    1412.88231      25.9506      56.5556
   1428.49206      31.4404      41.8869    1412.86706      26.0389      56.9114
   1428.47680      31.7302      42.0411    1412.85180      26.1261      57.3203
   1428.46154      31.8952      42.1773    1412.83654      26.2658      57.6913
   1428.44628      32.1120      42.4121    1412.82128      26.4019      58.1557
   1428.43102      32.3676      42.6938    1412.80602      26.5543      58.2975
   1428.41576      32.5194      42.9488    1412.79076      26.6389      58.4957
