#     FILENAME=Skynet_61090_GLONG-51_145823_96138.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-51_145823_96138
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-51_145823
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-51_145823/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-51
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:41:16.000
#        OBSID=145823
#      SCANNUM=96138
#          MJD=61090.4036574
#          UTC=34876
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.90
#     EXPOSURE=28.99
#        FOCUS=37.071
#       RA,DEC=19:25:25.44, 16:01:23.83
#      RA(deg)=291.32061
#     DEC(deg)=16.02324
#   WIDTH(deg)=0.0058x0.0013
#    AZIM(deg)=84.6348
#    ELEV(deg)=20.0659
#     COORDREF=LNG_LAT
#         HREF=51.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.22, 0.45] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=58 
#      BOXTEMP=6 
#         TSYS=XX1:59.70, YY1:86.11
#         TSYS=XX2:50.73, YY2:89.84
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      28.2854      38.7280    1413.29430      24.6740      51.9543
   1428.90404      28.4813      38.8862    1413.27904      24.7680      52.0817
   1428.88878      28.6352      38.9972    1413.26378      24.8747      52.4399
   1428.87353      28.7666      39.1410    1413.24853      25.0000      52.6056
   1428.85827      28.9568      39.4000    1413.23327      25.0054      52.9899
   1428.84301      29.1481      39.5501    1413.21801      25.0851      53.0139
   1428.82775      29.2893      39.6985    1413.20275      25.1152      53.2730
   1428.81249      29.3864      39.8762    1413.18749      25.2579      53.4754
   1428.79723      29.6516      40.2005    1413.17223      25.3235      53.7173
   1428.78197      29.7477      40.1693    1413.15697      25.4549      53.9915
   1428.76671      30.0562      40.3950    1413.14171      25.5561      54.2959
   1428.75146      30.0966      40.7158    1413.12646      25.6122      54.6915
   1428.73620      30.2760      40.7773    1413.11120      25.6981      54.8549
   1428.72094      30.4374      40.9532    1413.09594      25.8004      55.1895
   1428.70568      30.5945      41.1150    1413.08068      25.9407      55.3192
   1428.69042      30.8226      41.5452    1413.06542      26.0143      55.8071
   1428.67516      31.0780      41.6107    1413.05016      26.1223      56.0389
   1428.65990      31.2747      41.8892    1413.03490      26.2395      56.3596
   1428.64464      31.2726      42.0266    1413.01964      26.4558      56.4954
   1428.62938      31.5527      42.2625    1413.00438      26.4200      56.9857
   1428.61413      31.7214      42.4158    1412.98913      26.4592      57.2682
   1428.59887      31.9145      42.6069    1412.97387      26.6942      57.5316
   1428.58361      32.0109      42.9265    1412.95861      26.7358      57.7015
   1428.56835      32.2400      42.9598    1412.94335      26.9074      58.3381
   1428.55309      32.4699      43.2401    1412.92809      26.9968      58.3835
   1428.53783      32.6470      43.5299    1412.91283      27.1718      58.5951
   1428.52257      32.8025      43.7137    1412.89757      27.2958      59.0568
   1428.50731      33.0475      43.9708    1412.88231      27.3174      59.5332
   1428.49206      33.3178      44.0874    1412.86706      27.5172      59.7514
   1428.47680      33.4290      44.5236    1412.85180      27.6775      60.2558
   1428.46154      33.5710      44.6999    1412.83654      27.7656      60.6208
   1428.44628      33.7363      44.8663    1412.82128      27.8993      60.7793
   1428.43102      34.0066      45.0410    1412.80602      28.0638      61.3209
   1428.41576      34.1692      45.3893    1412.79076      28.0906      61.6527
   1428.40050      34.3474      45.6879    1412.77550      28.3015      62.0361
   1428.38524      34.6212      45.8737    1412.76024      28.4483      62.2995
   1428.36999      34.7381      46.1909    1412.74499      28.6063      62.7794
   1428.35473      35.0083      46.2860    1412.72973      28.7621      62.9514
   1428.33947      35.2110      46.5638    1412.71447      28.9391      63.3518
   1428.32421      35.4498      46.9414    1412.69921      29.0897      63.9653
   1428.30895      35.6119      47.0359    1412.68395      29.1384      64.1362
   1428.29369      35.7931      47.2333    1412.66869      29.2971      64.6517
   1428.27843      35.9203      47.4010    1412.65343      29.5638      65.0446
   1428.26317      36.2946      47.8084    1412.63817      29.6049      65.1883
   1428.24792      36.4633      48.1890    1412.62292      29.7224      65.7090
   1428.23266      36.6335      48.3069    1412.60766      29.8126      66.0854
   1428.21740      36.8067      48.5997    1412.59240      30.0049      66.5497
   1428.20214      36.8912      48.9366    1412.57714      30.2712      66.8287
   1428.18688      37.2643      49.1395    1412.56188      30.3955      67.3261
   1428.17162      37.4244      49.4320    1412.54662      30.5389      67.6712
   1428.15636      37.6005      49.4654    1412.53136      30.7348      68.0136
   1428.14110      37.8286      49.9773    1412.51610      30.8975      68.3625
   1428.12584      38.0421      50.2316    1412.50084      31.0595      68.7345
   1428.11059      38.3001      50.3674    1412.48559      31.1794      69.1248
   1428.09533      38.4158      50.7917    1412.47033      31.3810      69.6190
   1428.08007      38.5893      50.9037    1412.45507      31.4325      69.7856
   1428.06481      38.7321      51.2340    1412.43981      31.6452      70.4654
   1428.04955      39.0066      51.5378    1412.42455      31.8264      70.8874
   1428.03429      39.1655      51.7648    1412.40929      31.9603      71.2956
   1428.01903      39.2512      51.8461    1412.39403      32.1340      71.5587
   1428.00377      39.5447      52.3703    1412.37877      32.2417      72.2459
   1427.98852      39.7070      52.3470    1412.36352      32.4760      72.2722
   1427.97326      40.0751      52.7628    1412.34826      32.6366      72.8459
   1427.95800      40.2250      53.0139    1412.33300      32.8631      73.0836
   1427.94274      40.3388      53.4149    1412.31774      32.9405      73.7653
   1427.92748      40.5691      53.4944    1412.30248      33.1157      74.0253
   1427.91222      40.8224      53.7750    1412.28722      33.3308      74.4151
   1427.89696      40.9728      54.1091    1412.27196      33.4732      74.7731
   1427.88170      41.1506      54.2536    1412.25670      33.7145      75.1002
   1427.86645      41.2637      54.4913    1412.24145      33.8472      75.4829
   1427.85119      41.4777      54.9801    1412.22619      33.9853      75.8474
   1427.83593      41.5503      55.2228    1412.21093      34.0219      76.3196
   1427.82067      41.7879      55.4635    1412.19567      34.2944      76.9477
   1427.80541      42.0744      55.5221    1412.18041      34.4856      77.2082
   1427.79015      42.2580      55.6966    1412.16515      34.6414      77.7299
   1427.77489      42.3225      56.2154    1412.14989      34.8594      77.7678
   1427.75963      42.5102      56.3609    1412.13463      34.9994      78.3577
   1427.74437      42.6305      56.5391    1412.11937      35.1527      78.9159
   1427.72912      42.9115      56.7665    1412.10412      35.2998      78.9676
   1427.71386      43.2348      57.1200    1412.08886      35.4656      79.5613
   1427.69860      43.2757      57.3513    1412.07360      35.6799      80.0050
   1427.68334      43.4200      57.7076    1412.05834      35.8792      80.4088
   1427.66808      43.5162      57.9292    1412.04308      36.0203      80.7626
   1427.65282      43.8318      58.0870    1412.02782      36.1490      81.1843
   1427.63756      43.9523      58.4272    1412.01256      36.2934      81.6868
   1427.62230      44.0322      58.6069    1411.99730      36.3922      81.9433
   1427.60705      44.1849      58.8334    1411.98205      36.6228      82.1110
   1427.59179      44.4349      59.0559    1411.96679      36.8781      82.6207
   1427.57653      44.5384      59.2525    1411.95153      36.9756      83.1087
   1427.56127      44.8512      59.5650    1411.93627      37.1774      83.4612
   1427.54601      44.7210      59.7932    1411.92101      37.3818      83.6300
   1427.53075      45.0321      60.0229    1411.90575      37.5324      83.6987
   1427.51549      45.2412      60.2149    1411.89049      37.6081      84.3972
   1427.50023      45.1816      60.4462    1411.87523      37.9180      85.0057
   1427.48498      45.5632      60.7012    1411.85998      38.0432      85.1215
   1427.46972      45.7725      61.0603    1411.84472      38.2235      85.4094
   1427.45446      45.6865      61.1847    1411.82946      38.3450      85.9895
   1427.43920      45.8999      61.5381    1411.81420      38.5727      86.0978
   1427.42394      46.1445      61.6307    1411.79894      38.7368      86.4363
   1427.40868      46.1219      61.7156    1411.78368      38.8537      86.9451
   1427.39342      46.3873      62.2585    1411.76842      38.9614      87.2087
   1427.37816      46.4485      62.4350    1411.75316      39.1869      87.4275
   1427.36291      46.6785      62.5713    1411.73791      39.2490      88.0554
   1427.34765      46.6988      62.7899    1411.72265      39.4761      87.9914
   1427.33239      46.9075      63.0662    1411.70739      39.6469      88.2925
   1427.31713      46.9009      63.2969    1411.69213      39.8016      88.8877
   1427.30187      47.1277      63.5249    1411.67687      39.9446      89.2246
