#     FILENAME=Skynet_61090_GLong_76_145803_96202.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLong_76_145803_96202
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLong_76_145803
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLong_76_145803/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_76
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-19T10:51:49.000
#        OBSID=145803
#      SCANNUM=96202
#          MJD=61090.4526505
#          UTC=39109
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.63
#     EXPOSURE=28.72
#        FOCUS=37.071
#       RA,DEC=20:23:55.46, 37:25:36.31
#      RA(deg)=305.94426
#     DEC(deg)=37.42655
#   WIDTH(deg)=0.0036x0.0011
#    AZIM(deg)=65.5628
#    ELEV(deg)=33.5150
#     COORDREF=LNG_LAT
#         HREF=76.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.31, 0.46] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=53 
#      BOXTEMP=6 
#         TSYS=XX1:52.38, YY1:74.24
#         TSYS=XX2:44.77, YY2:78.63
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      25.1335      33.9618    1413.29430      21.6031      45.7398
   1428.90404      25.2814      34.0311    1413.27904      21.7126      45.8355
   1428.88878      25.4187      34.2218    1413.26378      21.6760      46.2442
   1428.87353      25.5336      34.2887    1413.24853      21.7957      46.3028
   1428.85827      25.6825      34.3651    1413.23327      21.7889      46.5556
   1428.84301      25.8674      34.5335    1413.21801      21.8908      46.6406
   1428.82775      26.0435      34.7763    1413.20275      22.0166      46.9762
   1428.81249      26.1475      34.9843    1413.18749      22.0536      47.2446
   1428.79723      26.2942      34.9884    1413.17223      22.0930      47.3994
   1428.78197      26.4216      35.2244    1413.15697      22.1499      47.6896
   1428.76671      26.5231      35.3247    1413.14171      22.2689      47.9233
   1428.75146      26.7604      35.4579    1413.12646      22.3251      48.2055
   1428.73620      26.8596      35.6370    1413.11120      22.4415      48.4083
   1428.72094      27.1087      35.7583    1413.09594      22.5129      48.6257
   1428.70568      27.3037      36.0074    1413.08068      22.6666      48.8258
   1428.69042      27.3337      36.1265    1413.06542      22.6696      49.0605
   1428.67516      27.6511      36.2144    1413.05016      22.7693      49.2735
   1428.65990      27.6713      36.4833    1413.03490      22.8231      49.7157
   1428.64464      27.9453      36.6866    1413.01964      23.0307      50.0525
   1428.62938      28.1173      36.8227    1413.00438      23.0075      50.2624
   1428.61413      28.2228      36.9765    1412.98913      23.1523      50.3570
   1428.59887      28.4618      37.2311    1412.97387      23.2226      50.7710
   1428.58361      28.5859      37.3666    1412.95861      23.3490      50.9934
   1428.56835      28.6592      37.4561    1412.94335      23.5142      51.1658
   1428.55309      28.8848      37.6781    1412.92809      23.4753      51.5558
   1428.53783      29.0879      37.9254    1412.91283      23.5780      51.8418
   1428.52257      29.2477      38.1704    1412.89757      23.7661      52.1268
   1428.50731      29.4982      38.2698    1412.88231      23.8014      52.3832
   1428.49206      29.5945      38.4983    1412.86706      23.9470      52.7427
   1428.47680      29.7989      38.7324    1412.85180      24.0919      53.1355
   1428.46154      30.0759      38.9606    1412.83654      24.2061      53.2980
   1428.44628      30.0909      39.1118    1412.82128      24.3531      53.5327
   1428.43102      30.4339      39.3208    1412.80602      24.4439      53.9735
