#     FILENAME=Skynet_61090_GLong_67_145783_96185.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLong_67_145783_96185
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLong_67_145783
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLong_67_145783/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_67
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-19T10:29:17.000
#        OBSID=145783
#      SCANNUM=96185
#          MJD=61090.4370023
#          UTC=37757
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.36
#     EXPOSURE=27.92
#        FOCUS=37.027
#       RA,DEC=20:00:11.05, 29:54:13.89
#      RA(deg)=299.99681
#     DEC(deg)=29.90421
#   WIDTH(deg)=0.0052x0.0012
#    AZIM(deg)=73.5692
#    ELEV(deg)=30.2270
#     COORDREF=LNG_LAT
#         HREF=67.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=4.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.43, 0.48] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=36 
#      BOXTEMP=6 
#         TSYS=XX1:45.58, YY1:74.01
#         TSYS=XX2:39.15, YY2:77.48
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      21.8889      34.1365    1413.29430      18.6678      45.1766
   1428.90404      22.0563      34.1807    1413.27904      18.6921      45.4097
   1428.88878      22.1746      34.2843    1413.26378      18.7567      45.5198
   1428.87353      22.3175      34.5880    1413.24853      18.8164      45.7778
   1428.85827      22.4379      34.6288    1413.23327      18.8814      45.9634
   1428.84301      22.5806      34.7456    1413.21801      18.9557      46.1511
   1428.82775      22.6560      34.8508    1413.20275      19.0517      46.3204
   1428.81249      22.7948      34.9448    1413.18749      19.0528      46.6113
   1428.79723      22.9982      35.2095    1413.17223      19.1214      46.7662
   1428.78197      23.1342      35.3020    1413.15697      19.1939      46.9412
   1428.76671      23.1967      35.4159    1413.14171      19.2734      47.2349
   1428.75146      23.2674      35.6825    1413.12646      19.3421      47.3282
   1428.73620      23.5233      35.8668    1413.11120      19.3400      47.8807
   1428.72094      23.6183      36.0187    1413.09594      19.4262      47.8965
   1428.70568      23.8390      36.2323    1413.08068      19.4810      48.2847
   1428.69042      23.9364      36.3995    1413.06542      19.6504      48.4694
   1428.67516      24.0779      36.6308    1413.05016      19.6886      48.7123
   1428.65990      24.1968      36.6793    1413.03490      19.7461      49.0324
   1428.64464      24.3483      36.9402    1413.01964      19.7842      49.2940
   1428.62938      24.5698      37.1429    1413.00438      19.9360      49.5484
   1428.61413      24.7250      37.2563    1412.98913      20.0123      49.8470
   1428.59887      24.8865      37.4518    1412.97387      20.1106      50.0750
   1428.58361      24.9707      37.7144    1412.95861      20.1613      50.4352
   1428.56835      25.1789      37.8518    1412.94335      20.2839      50.6798
   1428.55309      25.3231      37.9873    1412.92809      20.2919      51.0214
   1428.53783      25.4720      38.3054    1412.91283      20.4438      51.4066
   1428.52257      25.6748      38.4419    1412.89757      20.5699      51.3792
   1428.50731      25.8289      38.6486    1412.88231      20.6154      51.8363
   1428.49206      25.9627      38.7886    1412.86706      20.7043      52.1486
   1428.47680      26.1209      38.8909    1412.85180      20.8378      52.4626
   1428.46154      26.3192      39.1420    1412.83654      20.8555      52.6648
   1428.44628      26.3171      39.4068    1412.82128      20.9972      53.1297
   1428.43102      26.6581      39.6714    1412.80602      21.1077      53.2909
   1428.41576      26.7657      39.8562    1412.79076      21.1666      53.7800
   1428.40050      26.9103      40.0578    1412.77550      21.2625      54.0695
   1428.38524      27.1602      40.2049    1412.76024      21.3590      54.3800
   1428.36999      27.2629      40.4146    1412.74499      21.4955      54.4723
   1428.35473      27.4208      40.7622    1412.72973      21.6096      54.9278
   1428.33947      27.5909      40.7566    1412.71447      21.6734      55.2996
   1428.32421      27.7578      41.0015    1412.69921      21.8833      55.7266
   1428.30895      27.9610      41.1513    1412.68395      21.9520      55.8447
