#     FILENAME=Skynet_61089_GLong_81_145811_96109.A.spect.cal.txt
#     BASENAME=Skynet_61089_GLong_81_145811_96109
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61089_GLong_81_145811
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61089_GLong_81_145811/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_81
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-18T22:10:59.000
#        OBSID=145811
#      SCANNUM=96109
#          MJD=61089.924294
#          UTC=79859
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=40.00
#     EXPOSURE=31.14
#        FOCUS=37.071
#       RA,DEC=20:39:15.23, 41:27:36.36
#      RA(deg)=309.77623
#     DEC(deg)=41.46003
#   WIDTH(deg)=0.0618x0.0029
#    AZIM(deg)=305.0433
#    ELEV(deg)=23.0206
#     COORDREF=LNG_LAT
#         HREF=81.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.3, 0.41] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=25 
#      BOXTEMP=14 
#         TSYS=XX1:70.86, YY1:94.86
#         TSYS=XX2:62.62, YY2:99.56
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      34.0858      42.8678    1413.29430      30.9397      56.8847
   1428.90404      34.1697      42.9988    1413.27904      31.0363      57.1833
   1428.88878      34.4277      43.1400    1413.26378      31.1041      57.4402
   1428.87353      34.6757      43.3088    1413.24853      31.2106      57.6690
   1428.85827      34.7836      43.4734    1413.23327      31.3327      57.7886
   1428.84301      34.9656      43.6808    1413.21801      31.3622      58.1342
   1428.82775      35.1775      43.7954    1413.20275      31.5458      58.2497
   1428.81249      35.3239      44.0646    1413.18749      31.6634      58.7378
   1428.79723      35.6237      44.1719    1413.17223      31.7822      58.9889
   1428.78197      35.7185      44.5123    1413.15697      31.8394      59.2773
   1428.76671      35.9619      44.6194    1413.14171      32.1089      59.5189
   1428.75146      36.0637      44.7332    1413.12646      32.1643      59.8456
   1428.73620      36.2776      45.0735    1413.11120      32.2171      60.1034
   1428.72094      36.5453      45.2304    1413.09594      32.4452      60.4831
   1428.70568      36.7783      45.4141    1413.08068      32.4491      60.7661
   1428.69042      36.9294      45.6313    1413.06542      32.6265      60.8748
   1428.67516      37.0790      45.8664    1413.05016      32.8391      61.2576
   1428.65990      37.3456      46.1104    1413.03490      32.9745      61.5544
   1428.64464      37.6017      46.2530    1413.01964      32.9527      61.7398
   1428.62938      37.7067      46.4920    1413.00438      33.2397      62.3208
   1428.61413      37.9587      46.8011    1412.98913      33.2728      62.7130
   1428.59887      38.1573      47.0026    1412.97387      33.5489      62.9884
   1428.58361      38.4076      47.1537    1412.95861      33.6316      63.3854
   1428.56835      38.5404      47.4792    1412.94335      33.8183      63.8077
   1428.55309      38.9079      47.7608    1412.92809      33.9343      64.0416
   1428.53783      38.9763      48.0277    1412.91283      34.1027      64.4649
   1428.52257      39.3735      48.2361    1412.89757      34.3267      64.7234
   1428.50731      39.4394      48.5652    1412.88231      34.4615      65.1208
   1428.49206      39.7683      48.7290    1412.86706      34.5989      65.5335
   1428.47680      39.9890      48.8574    1412.85180      34.8280      65.9285
   1428.46154      40.0981      49.2629    1412.83654      34.8913      66.1723
   1428.44628      40.4718      49.4715    1412.82128      35.0366      66.6103
   1428.43102      40.6866      49.6223    1412.80602      35.2575      67.1728
   1428.41576      40.8812      50.0317    1412.79076      35.4728      67.5150
   1428.40050      41.1216      50.1328    1412.77550      35.6006      67.7251
   1428.38524      41.3755      50.5399    1412.76024      35.7392      68.4119
