#     FILENAME=Skynet_61090_GLONG-39_145796_96150.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-39_145796_96150
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-39_145796
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-39_145796/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-39
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:52:00.000
#        OBSID=145796
#      SCANNUM=96150
#          MJD=61090.4111111
#          UTC=35520
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.90
#     EXPOSURE=28.45
#        FOCUS=37.071
#       RA,DEC=19:02:40.95, 05:23:55.12
#      RA(deg)=285.63433
#     DEC(deg)=5.39842
#   WIDTH(deg)=0.0060x0.0012
#    AZIM(deg)=98.9470
#    ELEV(deg)=20.1389
#     COORDREF=LNG_LAT
#         HREF=39.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.26, 0.44] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=44 
#      BOXTEMP=6 
#         TSYS=XX1:61.88, YY1:83.43
#         TSYS=XX2:51.70, YY2:86.72
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      29.0496      37.0519    1413.29430      25.5398      50.1973
   1428.90404      29.1339      37.0290    1413.27904      25.5132      50.3914
   1428.88878      29.2794      37.2758    1413.26378      25.6165      50.7124
   1428.87353      29.4892      37.3939    1413.24853      25.6513      50.9042
   1428.85827      29.6944      37.5372    1413.23327      25.6787      51.2128
   1428.84301      29.7867      37.6024    1413.21801      25.8081      51.3093
   1428.82775      29.8930      37.8857    1413.20275      25.9072      51.4931
   1428.81249      30.1169      38.0427    1413.18749      25.9251      51.7204
   1428.79723      30.3495      38.3200    1413.17223      26.0661      52.0477
   1428.78197      30.4927      38.2947    1413.15697      26.2050      52.1414
   1428.76671      30.6956      38.5211    1413.14171      26.3229      52.5737
   1428.75146      30.8145      38.8231    1413.12646      26.2452      52.7613
   1428.73620      30.9925      38.9518    1413.11120      26.3868      52.9178
   1428.72094      31.1178      39.0320    1413.09594      26.4854      53.3083
   1428.70568      31.2657      39.3149    1413.08068      26.6708      53.5604
   1428.69042      31.4886      39.3370    1413.06542      26.6886      53.8605
   1428.67516      31.6811      39.6826    1413.05016      26.7807      54.1419
   1428.65990      31.8095      39.7682    1413.03490      26.9364      54.2466
   1428.64464      32.0113      39.9769    1413.01964      27.0059      54.8108
   1428.62938      32.2211      40.1913    1413.00438      27.0744      54.9566
   1428.61413      32.3533      40.5274    1412.98913      27.3313      55.2044
   1428.59887      32.5608      40.6347    1412.97387      27.4603      55.5284
   1428.58361      32.7599      40.8486    1412.95861      27.5352      55.6267
   1428.56835      32.9495      40.9605    1412.94335      27.6055      56.0946
   1428.55309      33.1395      41.2770    1412.92809      27.7193      56.4068
   1428.53783      33.3350      41.3864    1412.91283      27.8953      56.7111
   1428.52257      33.4732      41.7084    1412.89757      27.9837      57.0344
   1428.50731      33.6551      41.9205    1412.88231      28.1365      57.3993
   1428.49206      33.8547      42.0889    1412.86706      28.2698      57.6737
   1428.47680      34.1287      42.3693    1412.85180      28.3448      58.0649
   1428.46154      34.2942      42.5289    1412.83654      28.5215      58.5593
   1428.44628      34.5222      42.6577    1412.82128      28.7017      58.6543
   1428.43102      34.6360      43.0538    1412.80602      28.9156      58.9337
   1428.41576      34.7738      43.2323    1412.79076      28.9102      59.3820
