#     FILENAME=Skynet_61089_GLong_88_145824_96116.A.spect.cal.txt
#     BASENAME=Skynet_61089_GLong_88_145824_96116
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61089_GLong_88_145824
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61089_GLong_88_145824/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_88
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-18T22:17:26.000
#        OBSID=145824
#      SCANNUM=96116
#          MJD=61089.9287731
#          UTC=80246
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.36
#     EXPOSURE=28.45
#        FOCUS=37.071
#       RA,DEC=21:04:10.08, 46:51:22.49
#      RA(deg)=315.99837
#     DEC(deg)=46.85650
#   WIDTH(deg)=0.0041x0.0010
#    AZIM(deg)=308.4854
#    ELEV(deg)=28.5414
#     COORDREF=LNG_LAT
#         HREF=88.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=4.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.2, 0.42] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=25 
#      BOXTEMP=14 
#         TSYS=XX1:52.18, YY1:75.83
#         TSYS=XX2:45.34, YY2:78.58
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      24.6952      34.2499    1413.29430      22.1841      45.0177
   1428.90404      24.7701      34.4320    1413.27904      22.1947      45.4577
   1428.88878      24.9027      34.6065    1413.26378      22.3440      45.6901
   1428.87353      25.1154      34.8136    1413.24853      22.4066      45.8286
   1428.85827      25.2133      34.9300    1413.23327      22.3758      45.9419
   1428.84301      25.3546      34.9563    1413.21801      22.5533      46.1578
   1428.82775      25.4150      35.2187    1413.20275      22.5540      46.3424
   1428.81249      25.5702      35.3194    1413.18749      22.6843      46.5831
   1428.79723      25.7267      35.4536    1413.17223      22.8144      46.8768
   1428.78197      25.9188      35.6147    1413.15697      22.8672      47.1867
   1428.76671      26.0905      35.8199    1413.14171      22.9396      47.2638
   1428.75146      26.1609      35.9560    1413.12646      23.0747      47.5698
   1428.73620      26.3386      36.0425    1413.11120      23.1621      47.9862
   1428.72094      26.5792      36.2276    1413.09594      23.2241      47.9083
   1428.70568      26.7167      36.4416    1413.08068      23.3083      48.2763
   1428.69042      26.8659      36.5188    1413.06542      23.4295      48.5543
   1428.67516      27.0080      36.8176    1413.05016      23.6007      48.8251
   1428.65990      27.0980      37.0175    1413.03490      23.6899      48.9775
   1428.64464      27.3385      37.1890    1413.01964      23.8115      49.2208
   1428.62938      27.4517      37.3170    1413.00438      23.8778      49.5496
   1428.61413      27.6690      37.6007    1412.98913      23.9481      49.7970
   1428.59887      27.7626      37.7066    1412.97387      24.0271      50.2657
   1428.58361      27.9111      37.9107    1412.95861      24.0924      50.4128
   1428.56835      28.0851      38.0418    1412.94335      24.2980      50.6959
   1428.55309      28.3095      38.2220    1412.92809      24.3866      50.9003
   1428.53783      28.5413      38.4778    1412.91283      24.5131      51.3384
   1428.52257      28.7149      38.6771    1412.89757      24.6329      51.4216
   1428.50731      28.7787      38.8757    1412.88231      24.7439      51.9378
   1428.49206      28.9495      38.8673    1412.86706      24.8495      52.1920
   1428.47680      29.1829      39.1704    1412.85180      24.9279      52.4602
   1428.46154      29.4289      39.3979    1412.83654      25.1995      52.6654
   1428.44628      29.4943      39.5889    1412.82128      25.2630      53.0781
   1428.43102      29.6712      39.7968    1412.80602      25.3600      53.4121
   1428.41576      29.8110      40.0542    1412.79076      25.4743      53.5985
   1428.40050      30.0449      40.0969    1412.77550      25.5777      53.9813
   1428.38524      30.2149      40.3490    1412.76024      25.6996      54.3669
   1428.36999      30.3916      40.6341    1412.74499      25.8327      54.4553
   1428.35473      30.4708      40.8202    1412.72973      26.0229      54.9707
   1428.33947      30.7136      41.0899    1412.71447      26.1506      55.1729
   1428.32421      30.9272      41.3204    1412.69921      26.2900      55.6517
   1428.30895      31.1399      41.5707    1412.68395      26.3992      55.8192
   1428.29369      31.2133      41.7480    1412.66869      26.4616      56.1660
   1428.27843      31.5292      41.9239    1412.65343      26.5777      56.5120
   1428.26317      31.6158      42.2359    1412.63817      26.7706      56.9467
   1428.24792      31.7255      42.3197    1412.62292      26.9163      57.1604
   1428.23266      32.0363      42.6185    1412.60766      27.0513      57.8317
   1428.21740      32.2485      42.8294    1412.59240      27.1666      58.0486
   1428.20214      32.3552      43.0252    1412.57714      27.2684      58.2977
   1428.18688      32.4787      43.2811    1412.56188      27.4220      58.5575
   1428.17162      32.6818      43.5346    1412.54662      27.5632      58.8557
   1428.15636      32.8435      43.7234    1412.53136      27.7088      59.5466
   1428.14110      33.0918      43.9565    1412.51610      27.8485      59.7679
   1428.12584      33.2892      44.0687    1412.50084      27.9529      59.8661
   1428.11059      33.4929      44.3515    1412.48559      28.1520      60.2018
   1428.09533      33.6033      44.5626    1412.47033      28.2419      60.7236
   1428.08007      33.8297      44.8554    1412.45507      28.4025      60.9842
   1428.06481      34.0606      45.0661    1412.43981      28.5735      61.2891
   1428.04955      34.1056      45.3220    1412.42455      28.7341      61.7293
   1428.03429      34.3836      45.3898    1412.40929      28.8491      62.1189
   1428.01903      34.5939      45.7852    1412.39403      28.9632      62.2435
   1428.00377      34.6985      46.0611    1412.37877      29.1051      62.7952
   1427.98852      34.8573      46.1951    1412.36352      29.2610      63.0237
   1427.97326      35.0749      46.4897    1412.34826      29.4357      63.3568
   1427.95800      35.2837      46.6549    1412.33300      29.6366      63.8515
   1427.94274      35.5044      46.9212    1412.31774      29.7023      64.1388
   1427.92748      35.6607      47.1223    1412.30248      29.9162      64.4549
   1427.91222      35.7595      47.2854    1412.28722      30.0307      64.8348
   1427.89696      35.9567      47.6503    1412.27196      30.1441      65.1319
   1427.88170      36.0735      47.8191    1412.25670      30.2748      65.5781
   1427.86645      36.2683      48.0078    1412.24145      30.4731      65.9989
   1427.85119      36.5208      48.2605    1412.22619      30.5504      66.1714
   1427.83593      36.7402      48.3962    1412.21093      30.7196      66.4363
   1427.82067      36.7971      48.5686    1412.19567      30.8377      66.8515
   1427.80541      37.0186      48.8880    1412.18041      31.0361      67.1344
   1427.79015      37.1663      49.2476    1412.16515      31.1155      67.6115
   1427.77489      37.3842      49.4899    1412.14989      31.3655      68.0378
   1427.75963      37.4765      49.6658    1412.13463      31.4253      68.1689
   1427.74437      37.5529      49.8755    1412.11937      31.5678      68.4967
   1427.72912      37.9201      50.1524    1412.10412      31.6826      68.9636
   1427.71386      37.9535      50.1812    1412.08886      31.8703      69.2126
   1427.69860      38.1974      50.4403    1412.07360      31.9067      69.5617
   1427.68334      38.2579      50.6258    1412.05834      32.0926      69.9437
   1427.66808      38.5479      50.9960    1412.04308      32.2641      70.3715
   1427.65282      38.6436      51.1171    1412.02782      32.4898      70.5647
   1427.63756      38.7803      51.5027    1412.01256      32.5756      71.0165
   1427.62230      38.9727      51.5019    1411.99730      32.6637      71.1626
   1427.60705      39.1210      51.7434    1411.98205      32.8513      71.4838
   1427.59179      39.3633      52.0582    1411.96679      33.0994      71.8537
   1427.57653      39.4260      52.2315    1411.95153      33.1982      72.2633
   1427.56127      39.5180      52.4853    1411.93627      33.3636      72.4853
   1427.54601      39.6796      52.6184    1411.92101      33.4748      72.6770
   1427.53075      39.7739      52.9470    1411.90575      33.5235      72.9794
