#     FILENAME=Skynet_61090_GLONG-46_145812_96142.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-46_145812_96142
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-46_145812
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-46_145812/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-46
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:44:47.000
#        OBSID=145812
#      SCANNUM=96142
#          MJD=61090.4060995
#          UTC=35087
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.63
#     EXPOSURE=28.19
#        FOCUS=37.049
#       RA,DEC=19:15:44.94, 11:36:34.42
#      RA(deg)=288.90127
#     DEC(deg)=11.60915
#   WIDTH(deg)=0.0059x0.0012
#    AZIM(deg)=90.4430
#    ELEV(deg)=20.0222
#     COORDREF=LNG_LAT
#         HREF=46.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.21, 0.42] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=58 
#      BOXTEMP=6 
#         TSYS=XX1:59.36, YY1:89.06
#         TSYS=XX2:50.33, YY2:93.39
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      28.0086      40.0110    1413.29430      24.4986      54.1130
   1428.90404      28.2094      40.1838    1413.27904      24.5493      54.4083
   1428.88878      28.3304      40.3087    1413.26378      24.6459      54.5808
   1428.87353      28.4942      40.4894    1413.24853      24.6757      54.8532
   1428.85827      28.6635      40.6153    1413.23327      24.7410      55.2680
   1428.84301      28.8238      40.8670    1413.21801      24.8696      55.3424
   1428.82775      29.0551      40.9592    1413.20275      24.9257      55.5617
   1428.81249      29.1747      41.1686    1413.18749      24.9630      55.7422
   1428.79723      29.3624      41.4016    1413.17223      25.0317      56.2390
   1428.78197      29.5256      41.5121    1413.15697      25.2134      56.4934
   1428.76671      29.7168      41.6685    1413.14171      25.2798      56.5923
   1428.75146      29.8419      41.9126    1413.12646      25.3124      56.9566
   1428.73620      30.0205      42.2335    1413.11120      25.4180      57.0760
   1428.72094      30.1432      42.1989    1413.09594      25.4945      57.4520
   1428.70568      30.3102      42.4642    1413.08068      25.6020      57.7242
   1428.69042      30.5162      42.7747    1413.06542      25.6801      58.0845
   1428.67516      30.7252      42.8371    1413.05016      25.8174      58.4169
   1428.65990      30.9683      43.1406    1413.03490      25.9178      58.7230
   1428.64464      31.1012      43.3132    1413.01964      25.9938      58.8574
   1428.62938      31.3497      43.5435    1413.00438      26.0774      59.3611
   1428.61413      31.5629      43.6993    1412.98913      26.1641      59.7884
   1428.59887      31.6486      43.9090    1412.97387      26.3445      60.0152
   1428.58361      31.8226      44.1554    1412.95861      26.4144      60.3016
   1428.56835      32.0234      44.4556    1412.94335      26.5392      60.7028
   1428.55309      32.1551      44.6594    1412.92809      26.7135      61.0468
   1428.53783      32.4921      44.7770    1412.91283      26.7673      61.3923
   1428.52257      32.6151      45.1107    1412.89757      26.9392      61.7963
   1428.50731      32.7836      45.2570    1412.88231      26.9763      61.9189
   1428.49206      33.0008      45.5616    1412.86706      27.0062      62.2182
   1428.47680      33.1370      45.7709    1412.85180      27.1936      62.6801
   1428.46154      33.4107      46.0424    1412.83654      27.4353      63.0253
   1428.44628      33.5491      46.3519    1412.82128      27.4596      63.3459
   1428.43102      33.7356      46.4334    1412.80602      27.6407      63.7028
   1428.41576      33.9764      46.7358    1412.79076      27.7350      64.3376
   1428.40050      34.1255      47.0341    1412.77550      27.9265      64.6539
   1428.38524      34.3571      47.2096    1412.76024      28.0315      65.0101
