#     FILENAME=Skynet_61090_GLONG_30_145865_96164.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_30_145865_96164
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_30_145865
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_30_145865/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_30
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T10:05:11.000
#        OBSID=145865
#      SCANNUM=96164
#          MJD=61090.4202662
#          UTC=36311
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=40.53
#     EXPOSURE=31.41
#        FOCUS=37.071
#       RA,DEC=18:46:13.79, -02:36:34.40
#      RA(deg)=281.52493
#     DEC(deg)=-2.60914
#   WIDTH(deg)=0.0764x0.0022
#    AZIM(deg)=110.5872
#    ELEV(deg)=20.4695
#     COORDREF=LNG_LAT
#         HREF=30.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.27, 0.44] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=44 
#      BOXTEMP=6 
#         TSYS=XX1:70.77, YY1:93.61
#         TSYS=XX2:59.86, YY2:97.83
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      33.5435      41.8922    1413.29430      29.5649      56.9098
   1428.90404      33.7363      42.0612    1413.27904      29.6042      57.0597
   1428.88878      33.8049      42.1515    1413.26378      29.7057      57.3765
   1428.87353      34.1314      42.3159    1413.24853      29.8444      57.6651
   1428.85827      34.3473      42.3689    1413.23327      29.9400      57.9102
   1428.84301      34.3987      42.5824    1413.21801      29.9457      58.1694
   1428.82775      34.6620      42.7815    1413.20275      30.0702      58.3601
   1428.81249      34.7588      42.9250    1413.18749      30.1818      58.6491
   1428.79723      35.0438      43.1921    1413.17223      30.2797      58.9069
   1428.78197      35.2004      43.3779    1413.15697      30.3400      59.2297
   1428.76671      35.4422      43.5852    1413.14171      30.4896      59.3209
   1428.75146      35.7000      43.7449    1413.12646      30.6302      59.8215
   1428.73620      35.8034      44.0879    1413.11120      30.6195      59.9641
   1428.72094      36.0975      44.1423    1413.09594      30.8456      60.1791
   1428.70568      36.3038      44.3066    1413.08068      30.9476      60.7112
   1428.69042      36.4589      44.5260    1413.06542      31.0140      60.9605
   1428.67516      36.7261      44.7021    1413.05016      31.0829      61.2258
   1428.65990      36.9371      44.8631    1413.03490      31.2158      61.4554
   1428.64464      37.1163      45.1286    1413.01964      31.3426      61.8518
   1428.62938      37.3066      45.4872    1413.00438      31.4625      62.2253
   1428.61413      37.5570      45.4866    1412.98913      31.6657      62.3762
   1428.59887      37.7959      45.9148    1412.97387      31.7602      62.9124
   1428.58361      37.9085      46.0752    1412.95861      31.8885      63.1896
   1428.56835      38.2321      46.3417    1412.94335      32.0022      63.5040
   1428.55309      38.4079      46.4608    1412.92809      32.1136      63.8304
   1428.53783      38.6793      46.7120    1412.91283      32.2455      64.2386
   1428.52257      38.8505      46.9999    1412.89757      32.3818      64.6860
   1428.50731      39.1032      47.2503    1412.88231      32.5540      64.8874
   1428.49206      39.3370      47.4824    1412.86706      32.6859      65.3757
   1428.47680      39.4519      47.6978    1412.85180      32.7988      65.7496
   1428.46154      39.7125      47.9273    1412.83654      32.8998      66.1414
   1428.44628      40.0149      48.2395    1412.82128      33.0206      66.3754
   1428.43102      40.2209      48.6130    1412.80602      33.2745      66.8820
   1428.41576      40.4959      48.6431    1412.79076      33.2444      67.1676
