#     FILENAME=Skynet_61089_GLong_83_145815_96111.A.spect.cal.txt
#     BASENAME=Skynet_61089_GLong_83_145815_96111
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61089_GLong_83_145815
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61089_GLong_83_145815/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_83
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-18T22:12:49.000
#        OBSID=145815
#      SCANNUM=96111
#          MJD=61089.9255671
#          UTC=79969
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.90
#     EXPOSURE=28.45
#        FOCUS=37.071
#       RA,DEC=20:45:54.84, 43:02:06.87
#      RA(deg)=311.43759
#     DEC(deg)=43.03548
#   WIDTH(deg)=0.0066x0.0011
#    AZIM(deg)=306.0170
#    ELEV(deg)=24.6004
#     COORDREF=LNG_LAT
#         HREF=83.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=4.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.26, 0.5] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=25 
#      BOXTEMP=14 
#         TSYS=XX1:62.77, YY1:89.47
#         TSYS=XX2:54.20, YY2:94.06
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      29.6212      40.2300    1413.29430      26.4975      53.7169
   1428.90404      29.8248      40.5634    1413.27904      26.6790      53.9229
   1428.88878      29.9297      40.6285    1413.26378      26.7584      54.2220
   1428.87353      30.2218      40.6898    1413.24853      26.7027      54.4359
   1428.85827      30.3155      40.8700    1413.23327      26.8439      54.6671
   1428.84301      30.4293      41.0899    1413.21801      26.9778      54.6713
   1428.82775      30.6755      41.2272    1413.20275      27.0384      55.2763
   1428.81249      30.8232      41.5253    1413.18749      27.1649      55.3974
   1428.79723      30.9774      41.5249    1413.17223      27.1663      55.6932
   1428.78197      31.1268      41.8121    1413.15697      27.2886      55.7558
   1428.76671      31.3320      41.9954    1413.14171      27.3864      56.1550
   1428.75146      31.4376      42.1124    1413.12646      27.4802      56.5180
   1428.73620      31.6763      42.2332    1413.11120      27.6402      56.6408
   1428.72094      31.8415      42.5939    1413.09594      27.7313      56.9939
   1428.70568      31.9912      42.7617    1413.08068      27.8275      57.2768
   1428.69042      32.2993      43.0019    1413.06542      27.9880      57.4813
   1428.67516      32.3915      43.1948    1413.05016      28.0435      57.8595
   1428.65990      32.6073      43.2750    1413.03490      28.2187      58.3250
   1428.64464      32.7680      43.4383    1413.01964      28.2913      58.5468
   1428.62938      32.9967      43.7304    1413.00438      28.4091      58.8330
   1428.61413      33.2417      43.9607    1412.98913      28.6567      59.1277
   1428.59887      33.3656      44.1147    1412.97387      28.8275      59.3613
   1428.58361      33.5404      44.4402    1412.95861      28.9232      59.7846
   1428.56835      33.6566      44.6300    1412.94335      28.9959      60.0184
   1428.55309      33.9310      44.9799    1412.92809      29.0460      60.5113
   1428.53783      34.1969      44.9754    1412.91283      29.1885      60.7515
   1428.52257      34.2955      45.3777    1412.89757      29.2868      61.1829
   1428.50731      34.4889      45.6271    1412.88231      29.5061      61.6556
   1428.49206      34.8070      45.7763    1412.86706      29.6903      61.9456
   1428.47680      35.0262      46.0956    1412.85180      29.8508      62.1972
   1428.46154      35.2674      46.2693    1412.83654      29.9747      62.5771
   1428.44628      35.4491      46.4739    1412.82128      30.1322      63.0766
   1428.43102      35.5540      46.6777    1412.80602      30.2134      63.1955
   1428.41576      35.7605      46.8937    1412.79076      30.3580      63.5975
   1428.40050      36.0594      47.1692    1412.77550      30.5129      64.2293
   1428.38524      36.1765      47.5531    1412.76024      30.6663      64.5502
   1428.36999      36.5675      47.6702    1412.74499      30.8260      64.7711
   1428.35473      36.7565      47.9240    1412.72973      30.9955      65.3601
   1428.33947      36.8413      48.0717    1412.71447      31.0695      65.6412
   1428.32421      37.0582      48.6180    1412.69921      31.2696      65.9538
   1428.30895      37.2913      48.7453    1412.68395      31.4409      66.6240
   1428.29369      37.4537      49.0547    1412.66869      31.6319      66.6863
   1428.27843      37.6896      49.3136    1412.65343      31.8546      66.9681
   1428.26317      37.9489      49.5679    1412.63817      31.9616      67.4331
