#     FILENAME=Skynet_61089_GLong_87_145822_96115.A.spect.cal.txt
#     BASENAME=Skynet_61089_GLong_87_145822_96115
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61089_GLong_87_145822
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61089_GLong_87_145822/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_87
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-18T22:16:29.000
#        OBSID=145822
#      SCANNUM=96115
#          MJD=61089.9281134
#          UTC=80189
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=40.27
#     EXPOSURE=31.41
#        FOCUS=37.093
#       RA,DEC=21:00:18.39, 46:06:26.09
#      RA(deg)=315.03989
#     DEC(deg)=46.10708
#   WIDTH(deg)=0.0551x0.0029
#    AZIM(deg)=307.9899
#    ELEV(deg)=27.7498
#     COORDREF=LNG_LAT
#         HREF=87.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=4.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.2, 0.42] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=25 
#      BOXTEMP=14 
#         TSYS=XX1:52.85, YY1:77.19
#         TSYS=XX2:45.87, YY2:80.28
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      24.9392      34.8259    1413.29430      22.4880      46.1128
   1428.90404      25.1090      34.9791    1413.27904      22.5187      46.2878
   1428.88878      25.3407      35.1886    1413.26378      22.5825      46.5008
   1428.87353      25.4037      35.2825    1413.24853      22.6593      46.7362
   1428.85827      25.6164      35.4976    1413.23327      22.7918      46.9729
   1428.84301      25.6610      35.4983    1413.21801      22.8322      47.0128
   1428.82775      25.8927      35.7942    1413.20275      22.8740      47.4079
   1428.81249      25.9735      35.9040    1413.18749      23.0544      47.4577
   1428.79723      26.1016      35.9085    1413.17223      23.1147      47.6951
   1428.78197      26.3354      36.1157    1413.15697      23.1704      47.9492
   1428.76671      26.3258      36.3083    1413.14171      23.3010      48.2919
   1428.75146      26.5398      36.5077    1413.12646      23.3796      48.4068
   1428.73620      26.6668      36.7491    1413.11120      23.4540      48.8760
   1428.72094      26.8406      36.9470    1413.09594      23.5444      48.9384
   1428.70568      26.9799      37.0614    1413.08068      23.7029      49.0584
   1428.69042      27.1431      37.1963    1413.06542      23.7669      49.4008
   1428.67516      27.3316      37.4313    1413.05016      23.8368      49.6031
   1428.65990      27.4670      37.6047    1413.03490      23.9156      50.0421
   1428.64464      27.5550      37.6817    1413.01964      23.9767      50.3341
   1428.62938      27.8348      37.9283    1413.00438      24.1670      50.4782
   1428.61413      27.9392      38.1390    1412.98913      24.2880      50.8200
   1428.59887      28.1327      38.3270    1412.97387      24.3281      51.1057
   1428.58361      28.3317      38.4738    1412.95861      24.5235      51.4513
   1428.56835      28.4090      38.6441    1412.94335      24.6094      51.8081
   1428.55309      28.5260      38.8044    1412.92809      24.7059      51.9530
   1428.53783      28.7587      38.9435    1412.91283      24.8058      52.3189
   1428.52257      28.9558      39.2058    1412.89757      24.9136      52.5354
   1428.50731      29.1491      39.3900    1412.88231      25.0279      52.7769
   1428.49206      29.3379      39.6146    1412.86706      25.1896      53.1819
   1428.47680      29.4541      39.8633    1412.85180      25.2613      53.4735
   1428.46154      29.6920      39.9984    1412.83654      25.3524      53.7498
   1428.44628      29.8079      40.2272    1412.82128      25.5079      54.0983
   1428.43102      30.0666      40.4521    1412.80602      25.7247      54.4567
