#     FILENAME=Skynet_61090_GLONG-36_145792_96153.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG-36_145792_96153
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG-36_145792
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG-36_145792/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG-36
#     OBSERVER=davy_ball_74442
#     DATE_OBS=2026-02-19T09:54:40.000
#        OBSID=145792
#      SCANNUM=96153
#          MJD=61090.412963
#          UTC=35680
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=40.00
#     EXPOSURE=31.14
#        FOCUS=37.071
#       RA,DEC=18:57:11.65, 02:43:49.18
#      RA(deg)=284.26256
#     DEC(deg)=2.73031
#   WIDTH(deg)=0.0779x0.0025
#    AZIM(deg)=102.5255
#    ELEV(deg)=20.0046
#     COORDREF=LNG_LAT
#         HREF=36.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.3, 0.48] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=44 
#      BOXTEMP=6 
#         TSYS=XX1:61.21, YY1:82.29
#         TSYS=XX2:51.94, YY2:86.41
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      29.1183      36.8575    1413.29430      25.4608      49.8843
   1428.90404      29.2736      36.9909    1413.27904      25.5433      50.1333
   1428.88878      29.4208      37.2856    1413.26378      25.6125      50.4578
   1428.87353      29.5262      37.3445    1413.24853      25.6602      50.5656
   1428.85827      29.7407      37.5301    1413.23327      25.7408      50.7939
   1428.84301      29.9024      37.5956    1413.21801      25.7699      51.0127
   1428.82775      30.0686      37.7902    1413.20275      25.8839      51.2294
   1428.81249      30.2724      37.9068    1413.18749      26.0226      51.3902
   1428.79723      30.4325      38.1126    1413.17223      26.1197      51.7217
   1428.78197      30.5733      38.3231    1413.15697      26.2130      51.8936
   1428.76671      30.7413      38.4890    1413.14171      26.2306      52.1951
   1428.75146      30.9214      38.6811    1413.12646      26.3575      52.5319
   1428.73620      31.1271      38.8016    1413.11120      26.4244      52.7907
   1428.72094      31.2187      39.0674    1413.09594      26.5399      52.8323
   1428.70568      31.3986      39.0896    1413.08068      26.5633      53.1464
   1428.69042      31.7220      39.2673    1413.06542      26.7484      53.4811
   1428.67516      31.8695      39.5616    1413.05016      26.7836      53.7576
   1428.65990      32.0150      39.6982    1413.03490      26.8838      54.0314
   1428.64464      32.2511      39.9583    1413.01964      27.0248      54.3329
   1428.62938      32.4305      40.1000    1413.00438      27.0641      54.7029
   1428.61413      32.6708      40.3769    1412.98913      27.2391      54.8646
   1428.59887      32.7898      40.4949    1412.97387      27.3330      55.1818
   1428.58361      32.9889      40.6958    1412.95861      27.4563      55.3916
   1428.56835      33.1847      41.0392    1412.94335      27.5806      55.8280
   1428.55309      33.4135      41.0357    1412.92809      27.7095      56.1598
   1428.53783      33.6201      41.4707    1412.91283      27.8333      56.3705
   1428.52257      33.8000      41.5480    1412.89757      27.9731      56.7747
   1428.50731      33.9526      41.8346    1412.88231      28.1080      56.9748
   1428.49206      34.2236      41.9447    1412.86706      28.1524      57.4901
   1428.47680      34.4267      42.1928    1412.85180      28.3168      57.6961
   1428.46154      34.5437      42.4713    1412.83654      28.3912      58.0450
   1428.44628      34.7843      42.5826    1412.82128      28.5543      58.3487
   1428.43102      34.9761      42.8728    1412.80602      28.6818      58.8353
   1428.41576      35.2835      43.1501    1412.79076      28.8550      59.0533
   1428.40050      35.4981      43.2713    1412.77550      28.9465      59.3744
   1428.38524      35.6121      43.4378    1412.76024      29.0665      59.7807
   1428.36999      35.9044      43.7791    1412.74499      29.2156      60.1001
   1428.35473      35.9705      43.9549    1412.72973      29.3794      60.3692
   1428.33947      36.2494      44.2407    1412.71447      29.5347      60.7818
   1428.32421      36.5137      44.4419    1412.69921      29.6364      61.0246
   1428.30895      36.7340      44.7571    1412.68395      29.8522      61.5321
   1428.29369      36.8468      44.8729    1412.66869      29.9121      61.8548
   1428.27843      37.0709      45.3205    1412.65343      30.0366      62.3107
   1428.26317      37.2390      45.4919    1412.63817      30.2991      62.6611
   1428.24792      37.6218      45.7340    1412.62292      30.4600      63.1607
   1428.23266      37.7275      45.8029    1412.60766      30.4386      63.3539
   1428.21740      37.9667      46.1657    1412.59240      30.6417      63.9338
   1428.20214      38.1933      46.3585    1412.57714      30.7937      64.2139
   1428.18688      38.3645      46.6024    1412.56188      31.0068      64.5237
   1428.17162      38.5609      46.8996    1412.54662      31.0897      64.9954
   1428.15636      38.7321      47.0326    1412.53136      31.2681      65.1438
   1428.14110      38.9480      47.2470    1412.51610      31.4067      65.5755
   1428.12584      39.2757      47.5512    1412.50084      31.6311      65.9609
   1428.11059      39.3488      47.8326    1412.48559      31.7710      66.4627
   1428.09533      39.5695      48.0738    1412.47033      31.9557      66.4787
   1428.08007      39.8898      48.3716    1412.45507      32.0537      67.2649
   1428.06481      40.0001      48.5966    1412.43981      32.2138      67.4829
   1428.04955      40.1679      48.7754    1412.42455      32.5253      67.8488
   1428.03429      40.3269      48.9956    1412.40929      32.4768      68.1922
   1428.01903      40.5807      49.2394    1412.39403      32.5761      68.7400
   1428.00377      40.7862      49.4967    1412.37877      33.0137      68.9189
   1427.98852      41.0968      49.6910    1412.36352      33.0295      69.3247
   1427.97326      41.2356      50.0115    1412.34826      33.2855      69.7274
   1427.95800      41.4173      50.3090    1412.33300      33.3050      70.3443
   1427.94274      41.6089      50.4208    1412.31774      33.4951      70.6842
   1427.92748      41.7995      50.6939    1412.30248      33.6700      70.8007
   1427.91222      42.0333      50.9963    1412.28722      33.9639      71.3376
   1427.89696      42.2889      51.2619    1412.27196      34.0323      71.6275
   1427.88170      42.4748      51.3523    1412.25670      34.2106      72.1255
   1427.86645      42.6512      51.6990    1412.24145      34.3072      72.5354
   1427.85119      42.7374      51.9709    1412.22619      34.4687      73.1254
   1427.83593      43.0881      52.1819    1412.21093      34.7557      73.1495
   1427.82067      43.1267      52.4760    1412.19567      34.8375      73.4007
   1427.80541      43.3958      52.8233    1412.18041      35.0741      73.9265
   1427.79015      43.6036      52.8418    1412.16515      35.2010      74.2638
   1427.77489      43.7615      53.0641    1412.14989      35.4472      74.6723
   1427.75963      43.8737      53.3727    1412.13463      35.5925      75.2688
   1427.74437      44.1463      53.4736    1412.11937      35.7134      75.4312
   1427.72912      44.2820      53.8168    1412.10412      35.8601      75.7379
   1427.71386      44.4131      54.0260    1412.08886      36.1201      76.1227
   1427.69860      44.5906      54.2801    1412.07360      36.1463      76.7064
   1427.68334      44.8365      54.5218    1412.05834      36.4599      76.8181
   1427.66808      44.9482      54.8946    1412.04308      36.6030      77.2358
   1427.65282      45.1883      54.8888    1412.02782      36.6738      77.7073
   1427.63756      45.3307      55.2498    1412.01256      36.9137      78.1801
   1427.62230      45.5421      55.3628    1411.99730      37.1042      78.5389
   1427.60705      45.6247      55.6791    1411.98205      37.2301      78.8150
   1427.59179      45.9717      55.8497    1411.96679      37.3497      79.1438
   1427.57653      46.0519      56.1066    1411.95153      37.5843      79.5124
   1427.56127      46.1199      56.2371    1411.93627      37.6518      79.9837
   1427.54601      46.3826      56.6428    1411.92101      37.8587      80.2591
   1427.53075      46.3846      56.8149    1411.90575      38.0875      80.5672
   1427.51549      46.6379      56.9902    1411.89049      38.1862      80.9672
   1427.50023      46.7392      57.3290    1411.87523      38.3797      81.2691
   1427.48498      46.9356      57.6102    1411.85998      38.5901      81.6862
   1427.46972      47.2266      57.6668    1411.84472      38.7945      82.0828
   1427.45446      47.1818      57.7950    1411.82946      38.8797      82.3892
   1427.43920      47.4017      58.2025    1411.81420      39.0514      82.7625
   1427.42394      47.4485      58.4458    1411.79894      39.2299      82.9060
   1427.40868      47.7022      58.5718    1411.78368      39.4487      83.5222
   1427.39342      47.8037      58.8319    1411.76842      39.6608      83.6085
   1427.37816      47.9296      58.9174    1411.75316      39.8396      84.0017
   1427.36291      48.1023      59.1123    1411.73791      39.9294      84.2991
   1427.34765      48.0943      59.3702    1411.72265      40.1052      84.5491
   1427.33239      48.4420      59.5808    1411.70739      40.2203      85.0492
   1427.31713      48.4171      59.7034    1411.69213      40.3817      85.1021
   1427.30187      48.6111      60.1217    1411.67687      40.4977      85.6779
   1427.28661      48.6979      60.1564    1411.66161      40.6880      85.9526
   1427.27135      48.9552      60.3759    1411.64635      40.9505      86.2763
   1427.25609      48.9639      60.6509    1411.63109      41.0310      86.6084
   1427.24083      49.0866      60.8209    1411.61583      41.3754      86.8786
   1427.22558      49.1961      60.9205    1411.60058      41.3799      87.0674
   1427.21032      49.3845      61.3457    1411.58532      41.6063      87.2811
   1427.19506      49.2884      61.4273    1411.57006      41.8206      87.6716
   1427.17980      49.6088      61.7841    1411.55480      42.0388      87.8464
   1427.16454      49.5795      61.7569    1411.53954      42.0631      88.2183
   1427.14928      49.7006      61.9725    1411.52428      42.2880      88.4043
   1427.13402      49.8747      62.1885    1411.50902      42.4081      88.9932
   1427.11876      50.1365      62.4443    1411.49376      42.6595      89.1075
   1427.10351      50.0249      62.5724    1411.47851      42.7533      89.4092
   1427.08825      49.9666      62.7768    1411.46325      42.9040      89.8602
   1427.07299      50.2280      62.7861    1411.44799      42.9361      90.0432
   1427.05773      50.4562      63.1321    1411.43273      43.1609      90.2022
   1427.04247      50.4238      63.3622    1411.41747      43.3589      90.6347
   1427.02721      50.3316      63.5047    1411.40221      43.5352      90.8818
   1427.01195      50.5675      63.7811    1411.38695      43.7525      91.3450
   1426.99669      50.6874      63.7305    1411.37169      43.8937      91.4247
   1426.98144      50.7504      64.0611    1411.35644      43.8934      91.5353
   1426.96618      50.8107      64.1978    1411.34118      44.1338      91.6915
   1426.95092      50.9424      64.2831    1411.32592      44.3330      92.0808
   1426.93566      51.0616      64.5878    1411.31066      44.4457      92.1162
   1426.92040      51.0460      64.6855    1411.29540      44.6100      92.5245
   1426.90514      50.9536      64.9565    1411.28014      44.8404      92.8944
   1426.88988      51.1246      65.0314    1411.26488      44.8721      93.1016
   1426.87462      51.2168      65.1455    1411.24962      45.1376      93.2949
   1426.85937      51.1389      65.3582    1411.23437      45.2205      93.6111
   1426.84411      51.2402      65.4649    1411.21911      45.3944      93.6194
