#     FILENAME=Skynet_61090_GLong_61_145774_96172.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLong_61_145774_96172
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLong_61_145774
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLong_61_145774/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLong_61
#     OBSERVER=katerickels_69750
#     DATE_OBS=2026-02-19T10:13:49.000
#        OBSID=145774
#      SCANNUM=96172
#          MJD=61090.4262616
#          UTC=36829
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=35.16
#     EXPOSURE=28.72
#        FOCUS=37.071
#       RA,DEC=19:46:16.07, 24:45:21.70
#      RA(deg)=296.52558
#     DEC(deg)=24.75622
#   WIDTH(deg)=0.0068x0.0012
#    AZIM(deg)=78.4074
#    ELEV(deg)=27.2618
#     COORDREF=LNG_LAT
#         HREF=61.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=5.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.83, 0.47] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=32 
#      BOXTEMP=6 
#         TSYS=XX1:48.21, YY1:73.60
#         TSYS=XX2:40.91, YY2:77.10
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      23.0718      33.3459    1413.29430      19.6630      44.7631
   1428.90404      23.1800      33.5114    1413.27904      19.7699      44.9328
   1428.88878      23.3320      33.7257    1413.26378      19.8546      44.9785
   1428.87353      23.4947      33.8743    1413.24853      19.8361      45.2879
   1428.85827      23.5421      34.0163    1413.23327      19.8773      45.3836
   1428.84301      23.6397      34.0746    1413.21801      19.9606      45.7060
   1428.82775      23.8443      34.2976    1413.20275      19.9975      45.7582
   1428.81249      23.9272      34.2490    1413.18749      20.0371      46.0432
   1428.79723      24.0600      34.4584    1413.17223      20.1534      46.4037
   1428.78197      24.2259      34.6440    1413.15697      20.1795      46.6151
   1428.76671      24.3333      34.9261    1413.14171      20.2245      46.7421
   1428.75146      24.5471      34.9879    1413.12646      20.3503      46.9758
   1428.73620      24.6396      35.1232    1413.11120      20.4152      47.2197
   1428.72094      24.7985      35.3135    1413.09594      20.5297      47.5735
   1428.70568      24.9229      35.4793    1413.08068      20.5068      47.7730
   1428.69042      25.0881      35.6588    1413.06542      20.6575      48.0393
   1428.67516      25.2949      35.8065    1413.05016      20.7760      48.2940
   1428.65990      25.4277      35.9094    1413.03490      20.7547      48.4225
   1428.64464      25.5817      36.0482    1413.01964      20.8680      48.7299
   1428.62938      25.7164      36.3437    1413.00438      20.9952      48.9934
   1428.61413      25.8982      36.6181    1412.98913      21.0201      49.2218
   1428.59887      26.0224      36.7746    1412.97387      21.0980      49.3911
   1428.58361      26.1210      36.8432    1412.95861      21.1783      49.7381
   1428.56835      26.2843      37.0490    1412.94335      21.2990      50.0341
   1428.55309      26.4791      37.2415    1412.92809      21.4560      50.2812
   1428.53783      26.5969      37.4736    1412.91283      21.4868      50.6532
   1428.52257      26.8120      37.6753    1412.89757      21.5735      50.9632
   1428.50731      26.9205      37.8637    1412.88231      21.7132      51.2581
   1428.49206      27.1096      38.0261    1412.86706      21.8403      51.5618
   1428.47680      27.2877      38.3074    1412.85180      21.8899      51.7603
   1428.46154      27.4728      38.4032    1412.83654      22.0027      52.1284
   1428.44628      27.5803      38.6332    1412.82128      22.0467      52.4896
   1428.43102      27.7519      38.8363    1412.80602      22.2284      52.7983
   1428.41576      27.9264      39.0517    1412.79076      22.2451      52.8619
   1428.40050      28.1291      39.2789    1412.77550      22.4498      53.2788
   1428.38524      28.2324      39.3603    1412.76024      22.5408      53.7584
   1428.36999      28.4456      39.6281    1412.74499      22.6325      53.9623
