#     FILENAME=Skynet_61090_GLONG_6_145841_96207.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_6_145841_96207
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_6_145841
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_6_145841/Cyb
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_6
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T11:06:15.000
#        OBSID=145841
#      SCANNUM=96207
#          MJD=61090.4626736
#          UTC=39975
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=35.16
#     EXPOSURE=29.26
#        FOCUS=37.093
#       RA,DEC=17:59:25.76, -23:46:20.31
#      RA(deg)=269.81648
#     DEC(deg)=-23.77234
#   WIDTH(deg)=0.0082x0.0011
#    AZIM(deg)=146.4692
#    ELEV(deg)=19.9542
#     COORDREF=LNG_LAT
#         HREF=6.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.13, 0.51] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=54 
#      BOXTEMP=6 
#         TSYS=XX1:75.06, YY1:95.08
#         TSYS=XX2:65.15, YY2:102.05
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      36.5702      43.3243    1413.29430      32.2103      59.5140
   1428.90404      36.7673      43.5424    1413.27904      32.3681      59.7578
   1428.88878      37.0192      43.6696    1413.26378      32.4598      59.8514
   1428.87353      37.1663      43.7854    1413.24853      32.4228      60.2617
   1428.85827      37.4793      43.9520    1413.23327      32.6283      60.2512
   1428.84301      37.5143      44.2324    1413.21801      32.7386      60.6451
   1428.82775      37.7099      44.3402    1413.20275      32.7358      60.9356
   1428.81249      37.8895      44.4526    1413.18749      32.9326      61.1620
   1428.79723      38.1417      44.6521    1413.17223      32.9049      61.6057
   1428.78197      38.3215      44.8341    1413.15697      33.0074      61.7362
   1428.76671      38.6278      45.1130    1413.14171      33.1359      62.0423
   1428.75146      38.7926      45.2178    1413.12646      33.3419      62.4056
   1428.73620      39.0472      45.5562    1413.11120      33.3465      62.3796
   1428.72094      39.2752      45.7236    1413.09594      33.4918      63.0483
   1428.70568      39.6504      46.0408    1413.08068      33.7109      63.2267
   1428.69042      39.8219      46.2569    1413.06542      33.9461      63.6954
   1428.67516      40.0156      46.2643    1413.05016      33.9023      63.8954
   1428.65990      40.2464      46.6110    1413.03490      34.0168      64.0686
   1428.64464      40.4099      46.8964    1413.01964      34.2106      64.6552
   1428.62938      40.6894      46.9846    1413.00438      34.2493      64.9482
   1428.61413      40.9339      47.2764    1412.98913      34.4537      65.2548
   1428.59887      41.1119      47.3095    1412.97387      34.5897      65.6484
   1428.58361      41.3963      47.6321    1412.95861      34.7076      65.8970
   1428.56835      41.5266      47.8740    1412.94335      34.8712      66.2659
   1428.55309      41.8854      48.1536    1412.92809      34.9788      66.6717
   1428.53783      42.0827      48.3939    1412.91283      35.0945      67.1650
   1428.52257      42.2743      48.5779    1412.89757      35.3811      67.3819
   1428.50731      42.6375      48.8694    1412.88231      35.4765      67.7184
   1428.49206      42.7885      49.1903    1412.86706      35.6835      68.0306
   1428.47680      43.0935      49.3600    1412.85180      35.9073      68.3971
   1428.46154      43.2745      49.6171    1412.83654      35.9843      68.8468
   1428.44628      43.6524      49.8618    1412.82128      36.1932      69.4042
   1428.43102      43.8575      50.1939    1412.80602      36.3232      69.5943
   1428.41576      44.1082      50.3709    1412.79076      36.3123      70.2336
   1428.40050      44.3622      50.5791    1412.77550      36.6761      70.5470
   1428.38524      44.5161      50.9209    1412.76024      36.7521      70.8032
   1428.36999      44.8624      51.1562    1412.74499      36.9479      71.2069
   1428.35473      45.0139      51.4491    1412.72973      37.1781      71.5706
   1428.33947      45.2699      51.7243    1412.71447      37.4185      72.2651
   1428.32421      45.7533      52.0263    1412.69921      37.5266      72.5130
   1428.30895      45.9616      52.3187    1412.68395      37.7476      72.9929
   1428.29369      46.2054      52.4454    1412.66869      37.8258      73.4879
   1428.27843      46.4169      52.9087    1412.65343      38.0608      73.7927
   1428.26317      46.6867      52.9734    1412.63817      38.2718      73.9931
   1428.24792      47.0223      53.3416    1412.62292      38.4056      74.6285
   1428.23266      47.1276      53.6850    1412.60766      38.6038      75.0633
   1428.21740      47.4380      53.8135    1412.59240      38.7434      75.5560
   1428.20214      47.6453      54.0752    1412.57714      38.8576      75.9659
   1428.18688      48.1026      54.4769    1412.56188      39.2010      76.3809
   1428.17162      48.3423      54.5903    1412.54662      39.3526      76.8542
   1428.15636      48.5812      54.9047    1412.53136      39.4453      77.3681
   1428.14110      48.6716      55.2384    1412.51610      39.7462      77.6108
   1428.12584      49.0376      55.5291    1412.50084      39.8885      78.1842
   1428.11059      49.1394      55.8447    1412.48559      40.2000      78.6893
   1428.09533      49.4600      56.1261    1412.47033      40.2681      79.1522
   1428.08007      49.8096      56.5214    1412.45507      40.6034      79.4792
   1428.06481      49.9884      56.6392    1412.43981      40.7527      80.0564
   1428.04955      50.2766      56.8910    1412.42455      40.9825      80.4704
   1428.03429      50.6124      57.1576    1412.40929      41.1491      80.8402
   1428.01903      50.7740      57.6790    1412.39403      41.2754      81.4222
   1428.00377      51.1383      57.7166    1412.37877      41.5503      81.7047
   1427.98852      51.3325      58.2093    1412.36352      41.7332      82.3576
   1427.97326      51.3718      58.2982    1412.34826      41.8829      82.4010
   1427.95800      51.7393      58.5073    1412.33300      42.1645      83.0212
   1427.94274      52.0538      58.9483    1412.31774      42.3168      83.8177
   1427.92748      52.1896      59.3416    1412.30248      42.5310      84.0145
   1427.91222      52.4395      59.4510    1412.28722      42.7907      84.3283
   1427.89696      52.6538      59.8412    1412.27196      42.9909      84.9970
   1427.88170      52.9271      60.0958    1412.25670      43.1475      85.3901
   1427.86645      53.2185      60.0154    1412.24145      43.5139      85.6371
   1427.85119      53.3859      60.5453    1412.22619      43.5386      85.9928
   1427.83593      53.7294      60.9922    1412.21093      43.7718      86.3801
   1427.82067      53.9414      61.2333    1412.19567      43.9726      86.9386
   1427.80541      54.2570      61.4773    1412.18041      44.0737      87.7984
   1427.79015      54.4716      61.7205    1412.16515      44.3676      87.8780
   1427.77489      54.7451      62.0210    1412.14989      44.6778      88.1481
   1427.75963      54.9283      62.1213    1412.13463      44.7708      88.9448
   1427.74437      55.0339      62.5961    1412.11937      44.9596      89.4704
   1427.72912      55.2468      62.6921    1412.10412      45.1712      89.7524
   1427.71386      55.4718      63.0629    1412.08886      45.3279      90.0157
   1427.69860      55.5683      63.2726    1412.07360      45.7495      90.8658
   1427.68334      55.8882      63.6458    1412.05834      45.8552      91.0085
   1427.66808      56.0665      64.0322    1412.04308      46.0218      91.2152
   1427.65282      56.3506      64.2368    1412.02782      46.2362      91.7362
   1427.63756      56.5285      64.3309    1412.01256      46.5910      92.3119
   1427.62230      56.7742      64.7294    1411.99730      46.6347      92.5651
   1427.60705      57.0431      64.8880    1411.98205      46.8372      93.1193
   1427.59179      57.1315      65.2160    1411.96679      47.0158      93.5573
   1427.57653      57.6214      65.5633    1411.95153      47.2814      93.8599
   1427.56127      57.6563      65.7641    1411.93627      47.4942      94.4252
   1427.54601      57.8192      65.9650    1411.92101      47.6764      94.6057
   1427.53075      58.0044      66.3731    1411.90575      47.8796      95.0729
   1427.51549      58.3348      66.4423    1411.89049      48.1804      95.5706
   1427.50023      58.4322      66.7962    1411.87523      48.3504      95.9719
   1427.48498      58.5976      67.0798    1411.85998      48.5276      96.5597
   1427.46972      58.6270      67.4316    1411.84472      48.7489      97.1218
   1427.45446      58.8787      67.5760    1411.82946      48.9235      97.1391
   1427.43920      59.0576      67.9502    1411.81420      49.1895      97.6011
   1427.42394      59.3087      68.2525    1411.79894      49.3843      98.1944
   1427.40868      59.4105      68.3967    1411.78368      49.6713      98.0716
   1427.39342      59.5926      68.4658    1411.76842      49.8287      98.8058
   1427.37816      59.7315      68.8018    1411.75316      50.0773      99.4010
   1427.36291      59.8511      68.9962    1411.73791      50.1210      99.2896
   1427.34765      60.2325      69.0286    1411.72265      50.3815      99.7501
   1427.33239      60.2767      69.5296    1411.70739      50.5751     100.3050
   1427.31713      60.5618      69.9079    1411.69213      50.7791     100.6939
   1427.30187      60.5723      70.1039    1411.67687      50.9849     101.0322
   1427.28661      60.7102      70.3554    1411.66161      51.0405     101.1986
   1427.27135      60.9922      70.6005    1411.64635      51.3393     101.4306
   1427.25609      61.0897      70.7172    1411.63109      51.6720     101.9906
   1427.24083      61.1590      71.0648    1411.61583      51.8907     102.3915
   1427.22558      61.3554      71.3965    1411.60058      52.1772     102.7962
   1427.21032      61.4595      71.3624    1411.58532      52.3381     102.9818
   1427.19506      61.6222      71.6749    1411.57006      52.4157     103.3379
   1427.17980      61.6014      71.8945    1411.55480      52.6439     103.8054
   1427.16454      62.0438      72.0556    1411.53954      52.8539     104.3636
   1427.14928      61.9887      72.1988    1411.52428      53.2093     104.3026
   1427.13402      62.0693      72.5118    1411.50902      53.1258     104.8454
   1427.11876      62.3416      72.7281    1411.49376      53.3126     104.8752
   1427.10351      62.5442      72.8064    1411.47851      53.5874     105.2476
   1427.08825      62.5561      73.2796    1411.46325      53.8738     105.8095
   1427.07299      62.4851      73.5667    1411.44799      53.9438     105.9903
   1427.05773      62.7870      73.6913    1411.43273      54.0813     106.5109
   1427.04247      62.7742      73.6005    1411.41747      54.4457     106.7270
   1427.02721      63.0647      74.1941    1411.40221      54.7243     106.7772
   1427.01195      62.9428      74.2162    1411.38695      54.8143     107.2500
   1426.99669      63.1466      74.4877    1411.37169      55.1003     107.5350
   1426.98144      63.3029      74.8255    1411.35644      55.2543     107.4667
   1426.96618      63.2590      75.0401    1411.34118      55.4117     107.6646
   1426.95092      63.4312      75.1468    1411.32592      55.6079     108.3562
   1426.93566      63.6958      75.2320    1411.31066      55.7440     108.4453
   1426.92040      63.6590      75.2706    1411.29540      55.9485     109.0740
   1426.90514      63.6382      75.6014    1411.28014      56.0283     109.0675
   1426.88988      63.6945      76.0199    1411.26488      56.3704     109.6069
   1426.87462      63.8149      76.3631    1411.24962      56.3634     109.6530
   1426.85937      63.7943      76.1162    1411.23437      56.6791     109.7120
   1426.84411      64.0058      76.4999    1411.21911      56.8703     109.9742
   1426.82885      63.9944      76.6627    1411.20385      57.1819     110.2094
   1426.81359      64.2244      77.1512    1411.18859      57.2872     110.6970
   1426.79833      64.1108      77.1081    1411.17333      57.3402     110.8930
   1426.78307      64.2575      77.0246    1411.15807      57.5605     111.1177
   1426.76781      64.3048      77.4415    1411.14281      57.8953     111.4276
   1426.75255      64.2870      77.6863    1411.12755      57.8739     111.5789
   1426.73729      64.2901      77.6365    1411.11229      58.1466     111.9902
   1426.72204      64.3577      77.7126    1411.09704      58.4584     112.1029
   1426.70678      64.4449      77.9116    1411.08178      58.4871     112.4901
   1426.69152      64.5989      78.0312    1411.06652      58.6946     112.7495
   1426.67626      64.4697      78.5046    1411.05126      58.9110     112.7885
   1426.66100      64.5431      78.5255    1411.03600      59.2157     112.9236
   1426.64574      64.6588      78.6710    1411.02074      59.3045     113.0866
   1426.63048      64.7336      79.0127    1411.00548      59.5200     113.2655
   1426.61522      64.9046      79.1867    1410.99022      59.6428     113.6050
