#     FILENAME=Skynet_61090_GLONG_22_145857_96175.A.spect.cal.txt
#     BASENAME=Skynet_61090_GLONG_22_145857_96175
#      CONTROL=SKYNET
#     PROJCODE=Skynet_61090_GLONG_22_145857
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_61090_GLONG_22_145857/Cy
#     SCANNAME=2026_02_12_19
#     SRC_NAME=GLONG_22
#     OBSERVER=delima6_74447
#     DATE_OBS=2026-02-19T10:17:32.000
#        OBSID=145857
#      SCANNUM=96175
#          MJD=61090.4288426
#          UTC=37052
#     SCANTYPE=track
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.2684
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=34.63
#     EXPOSURE=27.92
#        FOCUS=37.071
#       RA,DEC=18:31:29.02, -09:43:00.90
#      RA(deg)=277.82625
#     DEC(deg)=-9.71687
#   WIDTH(deg)=0.0044x0.0011
#    AZIM(deg)=121.0285
#    ELEV(deg)=20.1656
#     COORDREF=LNG_LAT
#         HREF=22.0000
#         VREF=0.0000
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=6.00, 0.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.5, 0.51] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=32 
#      BOXTEMP=6 
#         TSYS=XX1:66.18, YY1:90.35
#         TSYS=XX2:56.02, YY2:93.74
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.91930      31.3079      40.6176    1413.29430      27.4206      54.6257
   1428.90404      31.4360      40.7415    1413.27904      27.5808      54.7456
   1428.88878      31.6697      40.8510    1413.26378      27.6239      54.9816
   1428.87353      31.8542      41.0534    1413.24853      27.7767      55.1229
   1428.85827      31.9274      41.2435    1413.23327      27.8548      55.4848
   1428.84301      32.1720      41.4498    1413.21801      27.8591      55.8091
   1428.82775      32.3830      41.6997    1413.20275      27.9409      55.8548
   1428.81249      32.5738      41.6871    1413.18749      28.1029      56.0835
   1428.79723      32.6839      41.8862    1413.17223      28.1238      56.4481
   1428.78197      32.8613      42.0421    1413.15697      28.2240      56.6929
   1428.76671      33.1801      42.3999    1413.14171      28.3467      56.7719
   1428.75146      33.2448      42.4722    1413.12646      28.4537      57.0609
   1428.73620      33.4442      42.6981    1413.11120      28.5486      57.5938
   1428.72094      33.6636      42.8047    1413.09594      28.5999      57.8939
   1428.70568      33.8533      43.2244    1413.08068      28.7248      58.3007
   1428.69042      34.0408      43.2912    1413.06542      28.8464      58.3489
   1428.67516      34.2090      43.4844    1413.05016      28.9960      58.8197
   1428.65990      34.4244      43.7831    1413.03490      29.0096      59.0292
   1428.64464      34.6496      43.9548    1413.01964      29.1451      59.1724
   1428.62938      34.9157      44.1576    1413.00438      29.2986      59.6291
   1428.61413      35.1394      44.3507    1412.98913      29.3153      60.0450
   1428.59887      35.1785      44.5577    1412.97387      29.5064      60.1726
   1428.58361      35.5400      44.7323    1412.95861      29.7211      60.5905
   1428.56835      35.6733      45.0245    1412.94335      29.7476      60.8564
   1428.55309      35.9427      45.2503    1412.92809      29.7799      61.1950
   1428.53783      36.0779      45.5435    1412.91283      29.9659      61.5665
   1428.52257      36.2902      45.6576    1412.89757      30.1787      61.7782
   1428.50731      36.6111      46.0167    1412.88231      30.3329      62.2650
   1428.49206      36.6187      46.1811    1412.86706      30.4119      62.6205
   1428.47680      37.0011      46.4155    1412.85180      30.5626      63.1648
   1428.46154      37.1363      46.7417    1412.83654      30.6776      63.3136
   1428.44628      37.4803      46.7896    1412.82128      30.7833      63.5379
   1428.43102      37.6735      47.1589    1412.80602      30.9060      64.2952
   1428.41576      37.8852      47.3232    1412.79076      31.0555      64.2098
